pointId,betaMDeg,speedMps,perturbationKind,perturbationName,stepLevel,step,stepUnit,coefficientName,dimensionalDerivative,dimensionalUnit,coefficientDerivative,coefficientUnit,plusFxN,plusFyN,plusFzN,plusMxNm,plusMyNm,plusMzNm,minusFxN,minusFyN,minusFzN,minusMxNm,minusMyNm,minusMzNm,relativeStepVariation,valid,status
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,CX_collective,68086.9866794637,N/(rad),15.4392260044135,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,1.94419774947195e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,CY_collective,-5.6843418860808e-08,N/(rad),-1.28896641407728e-11,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,0.11858491009511,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,CZ_collective,-295371.382616577,N/(rad),-66.9776377815367,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,3.86297426618359e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,Cl_collective,-1.48929757415317e-06,N*m/(rad),-3.37709200488247e-11,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,0.270940740239044,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,Cm_collective,1757.34367954874,N*m/(rad),0.265660420188774,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,5.72711710601377e-05,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,collective,3,1e-05,rad,Cn_collective,-3.60955709766131e-07,N*m/(rad),-8.18493672939072e-12,1/rad,10133.9365398754,6.82121026329696e-13,-57963.7245761395,-5.82076609134674e-11,0.0175714512546197,-3.63797880709171e-12,10132.5748001418,1.81898940354586e-12,-57957.8171484871,-2.8421709430404e-11,-0.0175754223363551,3.5811353882309e-12,0.0696686346808769,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,CX_diffCollective,0,N/(rad),0,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,0.391845789879493,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,CY_diffCollective,-23159.028576863,N/(rad),-5.25148040291677,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,8.1613452468925e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,CZ_diffCollective,7.27595761418343e-09,N/(rad),1.64987701001892e-12,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,0.098992620601135,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,Cl_diffCollective,-1529303.6138692,N*m/(rad),-34.6780864822948,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,3.94256729147883e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,Cm_diffCollective,-9.09494701772928e-10,N*m/(rad),-1.3748975083491e-13,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,0.0962428255844368,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,1,0.001,rad,Cn_diffCollective,-225729.662633909,N*m/(rad),-5.11858645428365,1/rad,10133.2728444699,-23.1590285768627,-57960.5701845764,-1529.30361386919,-0.0488840453214348,-225.729662633914,10133.2728444699,23.1590285768632,-57960.5701845764,1529.30361386921,-0.0488840453196158,225.729662633904,1.1831329969988e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,CX_diffCollective,9.09494701772928e-09,N/(rad),2.06234626252365e-12,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,0.391845789879493,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,CY_diffCollective,-23159.2175872333,N/(rad),-5.25152326241119,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,8.1613452468925e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,CZ_diffCollective,-3.63797880709171e-08,N/(rad),-8.24938505009459e-12,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,0.098992620601135,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,Cl_diffCollective,-1529309.64327538,N*m/(rad),-34.6782232035233,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,3.94256729147883e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,Cm_diffCollective,-4.54747350886464e-09,N*m/(rad),-6.87448754174549e-13,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,0.0962428255844368,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,2,0.0001,rad,Cn_diffCollective,-225729.395566013,N*m/(rad),-5.11858039832228,1/rad,10133.2558400497,-2.31592175872356,-57960.7688754025,-152.930964327537,-0.000485965093409035,-22.5729395565959,10133.2558400497,2.31592175872311,-57960.7688754025,152.930964327538,-0.000485965092499541,22.5729395566066,1.1831329969988e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,CX_diffCollective,1.81898940354586e-07,N/(rad),4.12469252504729e-11,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,0.391845789879493,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,CY_diffCollective,-23159.219477418,N/(rad),-5.25152369102449,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,8.1613452468925e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,CZ_diffCollective,0,N/(rad),0,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,0.098992620601135,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,Cl_diffCollective,-1529309.70357532,N*m/(rad),-34.678224570869,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,3.94256729147883e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,Cm_diffCollective,-6.82121026329696e-08,N*m/(rad),-1.03117313126182e-11,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,0.0962428255844368,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,diffCollective,3,1e-05,rad,Cn_diffCollective,-225729.392896162,N*m/(rad),-5.11858033778144,1/rad,10133.2556700086,-0.231592194772929,-57960.7708623133,-15.2930970357966,-1.98554166352949e-06,-2.25729392896164,10133.2556700086,0.23159219477543,-57960.7708623133,15.2930970357099,-1.98554029928744e-06,2.25729392896159,1.1831329969988e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,cyclicLong,1,0.001,rad,CX_cyclicLong,30864.8021702102,N/(rad),6.99882135378915,1/rad,10164.1141806637,6.82121026329696e-13,-57954.3025025006,-3.11501935357228e-11,-23.6040961957159,7.38964445190504e-13,10102.3845763233,-4.54747350886464e-13,-57967.227456399,0,23.6116976521169,-7.33280103304423e-12,6.9571947946636e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,cyclicLong,1,0.001,rad,CY_cyclicLong,5.6843418860808e-10,N/(rad),1.28896641407728e-13,1/rad,10164.1141806637,6.82121026329696e-13,-57954.3025025006,-3.11501935357228e-11,-23.6040961957159,7.38964445190504e-13,10102.3845763233,-4.54747350886464e-13,-57967.227456399,0,23.6116976521169,-7.33280103304423e-12,0.23201395453391,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,cyclicLong,1,0.001,rad,CZ_cyclicLong,6462.47694920385,N/(rad),1.46541427419588,1/rad,10164.1141806637,6.82121026329696e-13,-57954.3025025006,-3.11501935357228e-11,-23.6040961957159,7.38964445190504e-13,10102.3845763233,-4.54747350886464e-13,-57967.227456399,0,23.6116976521169,-7.33280103304423e-12,5.90945883070345e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,cyclicLong,1,0.001,rad,Cl_cyclicLong,-1.55750967678614e-08,N*m/(rad),-3.53176797457174e-13,1/rad,10164.1141806637,6.82121026329696e-13,-57954.3025025006,-3.11501935357228e-11,-23.6040961957159,7.38964445190504e-13,10102.3845763233,-4.54747350886464e-13,-57967.227456399,0,23.6116976521169,-7.33280103304423e-12,0.222217809786923,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,PHYSICAL_CONTROL,cyclicLong,1,0.001,rad,Cm_cyclicLong,-23607.8969239164,N*m/(rad),-3.56884307239855,1/rad,10164.1141806637,6.82121026329696e-13,-57954.3025025006,-3.11501935357228e-11,-23.6040961957159,7.38964445190504e-13,10102.3845763233,-4.54747350886464e-13,-57967.227456399,0,23.6116976521169,-7.33280103304423e-12,6.31547636750625e-07,1,VALID_CENTRAL_DIFFERENCE
