pointId,betaMDeg,speedMps,perturbationKind,perturbationName,stepLevel,step,stepUnit,coefficientName,dimensionalDerivative,dimensionalUnit,coefficientDerivative,coefficientUnit,plusFxN,plusFyN,plusFzN,plusMxNm,plusMyNm,plusMzNm,minusFxN,minusFyN,minusFzN,minusMxNm,minusMyNm,minusMzNm,relativeStepVariation,valid,status
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,CX_alpha,10646.9451875482,N/(rad),2.41427328515833,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,2.02800499437213e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,CY_alpha,-9.09494701772928e-10,N/(rad),-2.06234626252365e-13,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,0.134052507064037,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,CZ_alpha,-46910.5220798592,N/(rad),-10.6373065940724,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,2.12894803860576e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,Cl_alpha,0,N*m/(rad),0,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,0.0329975402003783,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,Cm_alpha,-13375.0938089172,N*m/(rad),-2.02193406030494,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,1.58285405503709e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,1,0.001,rad,Cn_alpha,1.81898940354586e-09,N*m/(rad),4.12469252504729e-14,1/rad,10143.9118114928,-6.82121026329696e-13,-58007.643322739,0,-13.3639955361438,0,10122.6179211177,1.13686837721616e-12,-57913.8222785793,0,13.3861920816906,-3.63797880709171e-12,0.00135341473478114,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,CX_alpha,10646.96677965,N/(rad),2.41427818132654,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,2.02800499437213e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,CY_alpha,-2.27373675443232e-09,N/(rad),-5.15586565630912e-13,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,0.134052507064037,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,CZ_alpha,-46910.5320668677,N/(rad),-10.6373088587002,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,2.12894803860576e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,Cl_alpha,-1.45519152283669e-07,N*m/(rad),-3.29975402003783e-12,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,0.0329975402003783,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,Cm_alpha,-13375.1149797722,N*m/(rad),-2.02193726073654,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,1.58285405503709e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,2,0.0001,rad,Cn_alpha,2.8421709430404e-10,N*m/(rad),6.44483207038639e-15,1/rad,10134.3204569491,-2.27373675443232e-13,-57965.4615547715,-2.91038304567337e-11,-1.33739764086862,0,10132.1910635932,2.27373675443232e-13,-57956.0794483581,0,1.33762535508582,-5.6843418860808e-14,0.00135341473478114,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,CX_alpha,10646.9669955914,N/(rad),2.41427823029282,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,2.02800499437213e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,CY_alpha,5.6843418860808e-08,N/(rad),1.28896641407728e-11,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,0.134052507064037,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,CZ_alpha,-46910.5321673851,N/(rad),-10.6373088814932,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,2.12894803860576e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,Cl_alpha,0,N*m/(rad),0,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,0.0329975402003783,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,Cm_alpha,-13375.1151914782,N*m/(rad),-2.02193729274047,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,1.58285405503709e-06,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,alpha,3,1e-05,rad,Cn_alpha,-5.6843418860808e-09,N*m/(rad),-1.28896641407728e-13,1/rad,10133.3621388807,4.54747350886464e-13,-57961.2399838966,0,-0.133747139235211,-5.6843418860808e-14,10133.1491995408,-6.82121026329696e-13,-57960.3017732533,0,0.133755164594353,5.6843418860808e-14,0.00135341473478114,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,CX_betaSlip,9.09494701772928e-10,N/(rad),2.06234626252365e-13,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,0.206234626252365,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,CY_betaSlip,-4478.54242908686,N/(rad),-1.01554250092673,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,2.87128297073487e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,CZ_betaSlip,-7.27595761418343e-09,N/(rad),-1.64987701001892e-12,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,0.824938505009458,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,Cl_betaSlip,-4869.62698168195,N*m/(rad),-0.110422380537006,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,1.44834520816747e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,Cm_betaSlip,-4.54747350886464e-10,N*m/(rad),-6.87448754174549e-14,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,0.103117313126182,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,1,0.001,rad,Cn_betaSlip,7759.56179408199,N*m/(rad),0.17595378217873,1/rad,10133.2595696129,-4.47854242908743,-57960.7712707183,-4.86962698166706,0.00124335644426665,7.75956179407815,10133.2595696129,4.47854242908629,-57960.7712707183,4.86962698169684,0.00124335644517615,-7.75956179408582,4.25865844698616e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,CX_betaSlip,0,N/(rad),0,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,0.206234626252365,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,CY_betaSlip,-4478.54371500349,N/(rad),-1.0155427925178,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,2.87128297073487e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,CZ_betaSlip,0,N/(rad),0,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,0.824938505009458,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,Cl_betaSlip,-4869.62768697214,N*m/(rad),-0.110422396529981,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,1.44834520816747e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,Cm_betaSlip,0,N*m/(rad),0,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,0.103117313126182,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,2,0.0001,rad,Cn_betaSlip,7759.56509861573,N*m/(rad),0.175953857111468,1/rad,10133.2557073042,-0.447854371500236,-57960.7708862665,-0.486962768697214,1.53076766320481e-05,0.775956509865211,10133.2557073042,0.447854371500463,-57960.7708862665,0.486962768697214,1.53076766320481e-05,-0.775956509857935,4.25865844698616e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,CX_betaSlip,9.09494701772928e-08,N/(rad),2.06234626252365e-11,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,0.206234626252365,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,CY_betaSlip,-4478.54372793232,N/(rad),-1.01554279544951,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,2.87128297073487e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,CZ_betaSlip,3.63797880709171e-07,N/(rad),8.24938505009458e-11,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,0.824938505009458,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,Cl_betaSlip,-4869.62770117205,N*m/(rad),-0.110422396851974,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,1.44834520816747e-07,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,Cm_betaSlip,-6.82121026329696e-08,N*m/(rad),-1.03117313126182e-11,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,0.103117313126182,1,VALID_CENTRAL_DIFFERENCE
B15_V020,15,20,FLOW_ANGLE,betaSlip,3,1e-05,rad,Cn_betaSlip,7759.5651317195,N*m/(rad),0.17595385786212,1/rad,10133.2556686811,-0.0447854372795506,-57960.7708824219,-0.0486962769971686,3.02718491163034e-06,0.0775956513135002,10133.2556686811,0.0447854372790959,-57960.770882422,0.0486962770262724,3.0271862758724e-06,-0.0775956513208899,4.25865844698616e-07,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,CX_alpha,53793.7859348531,N/(rad),3.98306527353255,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,7.04464164266205e-07,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,CY_alpha,8.5265128291212e-11,N/(rad),6.31330488527647e-15,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,0.0749178846386141,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,CZ_alpha,-66910.7153754048,N/(rad),-4.95428500164967,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,9.1173604724901e-07,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,Cl_alpha,-1.45519152283669e-08,N*m/(rad),-1.07747070042052e-13,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,0.248239148089071,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,Cm_alpha,-35376.0734128915,N*m/(rad),-1.74623898871231,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,1.56499758280637e-06,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,1,0.001,rad,Cn_alpha,-1.84741111297626e-10,N*m/(rad),-1.36788272514324e-15,1/rad,21858.3436657092,2.8421709430404e-13,-54717.519497593,-2.88764567812905e-11,-35.3405541595261,-7.38964445190504e-12,21750.7560938395,1.13686837721616e-13,-54583.6980668422,2.27373675443232e-13,35.4115926662569,-7.02016222930979e-12,0.0470025548708833,1,VALID_CENTRAL_DIFFERENCE
B45_V035,45,35,FLOW_ANGLE,alpha,2,0.0001,rad,CX_alpha,53793.8238306742,N/(rad),3.98306807946128,1/rad,21809.9178766939,1.02318153949454e-12,-54657.3623278657,5.75255398871377e-11,-3.53725120636668,3.63513663614867e-11,21799.1591119278,-3.41060513164848e-13,-54643.9801969916,-2.86490831058472e-11,3.53797454892283,-1.50066625792533e-11,7.04464164266205e-07,1,VALID_CENTRAL_DIFFERENCE
