pointId,betaMDeg,speedMps,perturbationKind,perturbationName,stepLevel,step,stepUnit,coefficientName,dimensionalDerivative,dimensionalUnit,coefficientDerivative,coefficientUnit,plusFxN,plusFyN,plusFzN,plusMxNm,plusMyNm,plusMzNm,minusFxN,minusFyN,minusFzN,minusMxNm,minusMyNm,minusMzNm,relativeStepVariation,valid,status
B75_V080,75,80,BODY_RATE,q,2,0.001,rad/s,Cm_q,-37740.5039718678,N*m/(rad/s),-38.0352773714969,1/(normalized_rate),8282.97738043633,0,-58259.4287439238,-5.45696821063757e-12,-37.7410615577142,-6.82121026329696e-12,8280.85478847614,-1.81188397618826e-13,-58248.8321638786,-5.45696821063757e-12,37.7399463860215,-1.45519152283669e-11,9.94364410636048e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,2,0.001,rad/s,Cn_q,3.86535248253495e-09,N*m/(rad/s),5.84331441048367e-13,1/(normalized_rate),8282.97738043633,0,-58259.4287439238,-5.45696821063757e-12,-37.7410615577142,-6.82121026329696e-12,8280.85478847614,-1.81188397618826e-13,-58248.8321638786,-5.45696821063757e-12,37.7399463860215,-1.45519152283669e-11,0.0127178019522292,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,CX_q,1061.29598892949,N/(rad/s),1.60437791221389,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,8.30877674919386e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,CY_q,-5.02708985550271e-09,N/(rad/s),-7.59953114966396e-12,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,0.0773648383115967,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,CZ_q,-5298.29009625246,N/(rad/s),-8.0095088378722,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,1.3886309976347e-06,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,Cl_q,6.3664629124105e-08,N*m/(rad/s),9.62428255844368e-12,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,0.0962428255844368,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,Cm_q,-37740.5043470968,N*m/(rad/s),-38.0352777496566,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,9.94364410636048e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,q,3,0.0001,rad/s,Cn_q,-4.54747350886464e-09,N*m/(rad/s),-6.87448754174549e-13,1/(normalized_rate),8282.02197007067,-1.80122583515185e-12,-58254.6601759922,1.2732925824821e-11,-3.77407641178056,-4.54747350886464e-13,8281.80971087288,-7.95807864051312e-13,-58253.600517973,0,3.7740244576388,4.54747350886464e-13,0.0127178019522292,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,CX_r,0,N/(rad/s),0,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,0.00618703878757094,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,CY_r,1490.57380029908,N/(rad/s),0.337998594172126,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,1.48584842570745e-08,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,CZ_r,0,N/(rad/s),0,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,0,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,Cl_r,-15565.4204807343,N*m/(rad/s),-0.352957380515516,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,1.76310032030775e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,Cm_r,0,N*m/(rad/s),0,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,0.0013748975083491,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,1,0.01,rad/s,Cn_r,-56834.047413766,N*m/(rad/s),-1.28875390960921,1/(normalized_rate),8281.91251623982,14.90573800299,-58254.1281076401,-155.654204807343,0.0076574890187544,-568.340474137664,8281.91251623982,-14.9057380029916,-58254.1281076401,155.654204807343,0.0076574890187544,568.340474137656,1.42604518918539e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,CX_r,-2.72848410531878e-09,N/(rad/s),-6.18703878757094e-13,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,0.00618703878757094,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,CY_r,1490.57382244674,N/(rad/s),0.337998599194273,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,1.48584842570745e-08,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,CZ_r,0,N/(rad/s),0,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,0,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,Cl_r,-15565.4232250745,N*m/(rad/s),-0.352957442745454,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,1.76310032030775e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,Cm_r,9.09494701772928e-10,N*m/(rad/s),1.3748975083491e-13,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,0.0013748975083491,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,2,0.001,rad/s,Cn_r,-56834.0555185592,N*m/(rad/s),-1.28875409339136,1/(normalized_rate),8281.91580478959,1.49057382244759,-58254.13032352,-15.5654232250663,5.61736867439322e-05,-56.8340555185555,8281.91580478959,-1.4905738224459,-58254.13032352,15.5654232250827,5.61736849249428e-05,56.8340555185628,1.42604518918539e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,CX_r,0,N/(rad/s),0,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,0.00618703878757094,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,CY_r,1490.57382266754,N/(rad/s),0.337998599244339,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,1.48584842570745e-08,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,CZ_r,0,N/(rad/s),0,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,0,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,Cl_r,-15565.4232525682,N*m/(rad/s),-0.352957443368893,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,1.76310032030775e-07,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,Cm_r,0,N*m/(rad/s),0,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,0.0013748975083491,1,VALID_CENTRAL_DIFFERENCE
B75_V080,75,80,BODY_RATE,r,3,0.0001,rad/s,Cn_r,-56834.0555997495,N*m/(rad/s),-1.28875409523242,1/(normalized_rate),8281.91583767511,0.149057382267256,-58254.1303456788,-1.55654232526046,-1.9839474418859e-05,-5.68340555998405,8281.91583767511,-0.149057382266251,-58254.1303456788,1.55654232525318,-1.9839474418859e-05,5.68340555996586,1.42604518918539e-07,1,VALID_CENTRAL_DIFFERENCE
