alpha_deg,alpha_rad,Re,Mach,flap_deg,CL,CD,Cm,source,source_class,validity
-60.0,-1.0471975511965976,600000.0,0.0,75.0,-0.19612587500545864,1.0482912255947465,0.10318722344498692,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-59.0,-1.0297442586766545,600000.0,0.0,75.0,-0.21230379799556548,1.0248540633541228,0.10035764395516247,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-58.0,-1.0122909661567112,600000.0,0.0,75.0,-0.2295888873552716,0.9998129351502831,0.09733441690914942,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-57.0,-0.9948376736367679,600000.0,0.0,75.0,-0.24788890751356363,0.9733014638248937,0.09413367465472389,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-56.0,-0.9773843811168246,600000.0,0.0,75.0,-0.2671007583413703,0.9454690118426882,0.09077344979166994,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-55.0,-0.9599310885968813,600000.0,0.0,75.0,-0.28711183322131956,0.9164787138385844,0.08727343764027869,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-54.0,-0.9424777960769379,600000.0,0.0,75.0,-0.3078013771174956,0.8865055091648006,0.08365475870984722,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-53.0,-0.9250245035569946,600000.0,0.0,75.0,-0.3290418446451968,0.8557341744379721,0.07993972116717755,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-52.0,-0.9075712110370514,600000.0,0.0,75.0,-0.3507002581406921,0.8243573560862681,0.07615158330507577,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-51.0,-0.8901179185171081,600000.0,0.0,75.0,-0.3726395657309789,0.7925736028965081,0.0723143160108509,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-50.0,-0.8726646259971648,600000.0,0.0,75.0,-0.3947199994035401,0.7605853985612785,0.06845236523481399,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-49.0,-0.8552113334772214,600000.0,0.0,75.0,-0.4168004330761013,0.7285971942260488,0.06459041445877708,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-48.0,-0.8377580409572782,600000.0,0.0,75.0,-0.43873974066638805,0.696813441036289,0.06075314716455222,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-47.0,-0.8203047484373349,600000.0,0.0,75.0,-0.4603981541618835,0.6654366226845847,0.056965009302450395,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-46.0,-0.8028514559173916,600000.0,0.0,75.0,-0.48163862168958455,0.6346652879577563,0.05324997175978075,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-45.0,-0.7853981633974483,600000.0,0.0,75.0,-0.5023281655857607,0.6046920832839726,0.04963129282934928,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-44.0,-0.767944870877505,600000.0,0.0,75.0,-0.5223392404657098,0.5757017852798689,0.04613128067795805,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-43.0,-0.7504915783575618,600000.0,0.0,75.0,-0.5415510912935166,0.5478693332976631,0.04277105581490407,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-42.0,-0.7330382858376184,600000.0,0.0,75.0,-0.5598511114518085,0.5213578619722739,0.03957031356047856,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-41.0,-0.7155849933176751,600000.0,0.0,75.0,-0.5771362008115147,0.49631673376843416,0.0365470865144655,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-40.0,-0.6981317007977318,600000.0,0.0,75.0,-0.5933141238016213,0.4728795715278108,0.03371750702464108,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-39.0,-0.6806784082777885,600000.0,0.0,75.0,-0.6083048674789312,0.4511622910161178,0.031095569655272284,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-38.0,-0.6632251157578453,600000.0,0.0,75.0,-0.6220419995978175,0.4312611334702385,0.028692893655616496,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-37.0,-0.6457718232379019,600000.0,0.0,75.0,-0.6344740266799853,0.41325069814533444,0.026518485428419704,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-36.0,-0.6283185307179586,600000.0,0.0,75.0,-0.6455657520842254,0.39718197486196904,0.024578500998416228,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-35.0,-0.6108652381980153,600000.0,0.0,75.0,-0.6552996340761744,0.3830803765532181,0.022876008480827065,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-34.0,-0.5934119456780721,600000.0,0.0,75.0,-0.6636771438980676,0.3709437718117937,0.021410750549859785,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-33.0,-0.5759586531581288,600000.0,0.0,75.0,-0.6707201238385019,0.3607405174371525,0.020178906907206487,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-32.0,-0.5585053606381855,600000.0,0.0,75.0,-0.6764721453021886,0.35240749098261853,0.019172856750543553,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-31.0,-0.5410520681182421,600000.0,0.0,75.0,-0.6809998668797137,0.34584812330249526,0.018380941242030168,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-30.0,-0.5235987755982988,600000.0,0.0,75.0,-0.6843943924172917,0.34093043109918775,0.01778722597680793,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-29.0,-0.5061454830783556,600000.0,0.0,75.0,-0.6867726290865263,0.3374850494703139,0.017371263451499235,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-28.0,-0.4886921905584123,600000.0,0.0,75.0,-0.6882786454541664,0.3353032644558221,0.017107855532706412,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-27.0,-0.47123889803846897,600000.0,0.0,75.0,-0.689085029551863,0.3341350455851098,0.016966815925510977,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-26.0,-0.4537856055185257,600000.0,0.0,75.0,-0.6893942469459249,0.3336870784241409,0.01691273264197269,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-25.0,-0.4363323129985824,600000.0,0.0,75.0,-0.6894399988070802,0.3336207971225571,0.01690473046962798,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-24.0,-0.4188790204786391,600000.0,0.0,75.0,-0.6688303429296548,0.31491726948521065,0.01626946572303201,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-23.0,-0.4014257279586958,600000.0,0.0,75.0,-0.6474058203047861,0.29679255697411194,0.015629245139570952,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-22.0,-0.3839724354387525,600000.0,0.0,75.0,-0.6251925334130976,0.2792687417595576,0.01498426373663648,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-21.0,-0.3665191429188092,600000.0,0.0,75.0,-0.6022175457229725,0.2623671739110501,0.01433471798181201,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-20.0,-0.3490658503988659,600000.0,0.0,75.0,-0.5785088487178853,0.24610844538552556,0.01368080573302675,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-19.0,-0.33161255787892263,600000.0,0.0,75.0,-0.5540953277930925,0.23051236493922744,0.013022726178286268,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-18.0,-0.3141592653589793,600000.0,0.0,75.0,-0.5290067270632258,0.2155979339937873,0.012360679774997897,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-17.0,-0.29670597283903605,600000.0,0.0,75.0,-0.5032736131236722,0.20138332348592042,0.01169486818890947,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-16.0,-0.2792526803190927,600000.0,0.0,75.0,-0.47692733780988444,0.18788585172893754,0.011025494232679968,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-15.0,-0.2617993877991494,600000.0,0.0,75.0,-0.44999999999999996,0.17512196331304852,0.01035276180410083,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-14.0,-0.24434609527920614,600000.0,0.0,75.0,-0.4225244065073017,0.16310720907016188,0.00967687582398671,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-13.0,-0.22689280275926285,600000.0,0.0,75.0,-0.3945340321101697,0.15185622712759145,0.0089980421737546,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-12.0,-0.20943951023931956,600000.0,0.0,75.0,-0.3660629787682202,0.14138272507375338,0.008316467632710375,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-11.0,-0.19198621771937624,600000.0,0.0,75.0,-0.3371459340743208,0.13169946325758095,0.007632359815061792,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-10.0,-0.17453292519943295,600000.0,0.0,75.0,-0.30781812899310185,0.12281823924200505,0.006945927106677213,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-9.0,-0.15707963267948966,600000.0,0.0,75.0,-0.2781152949374527,0.11474987343044096,0.006257378601609235,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-8.0,-0.13962634015954636,600000.0,0.0,75.0,-0.24807362023529925,0.1075041958837936,0.005566924038402618,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-7.0,-0.12217304763960307,600000.0,0.0,75.0,-0.21772970603970096,0.1010900343440425,0.004874773736205899,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-6.0,-0.10471975511965978,600000.0,0.0,75.0,-0.18712052173598342,0.095515203478998,0.004181138530706139,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-5.0,-0.08726646259971647,600000.0,0.0,75.0,-0.1562833599002373,0.09078649536133228,0.003486229709906327,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-4.0,-0.06981317007977318,600000.0,0.0,75.0,-0.12525579086405889,0.08690967119348508,0.002790258949765012,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-3.0,-0.05235987755982989,600000.0,0.0,75.0,-0.09407561694088813,0.08388945428852593,0.0020934382497177534,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-2.0,-0.03490658503988659,600000.0,0.0,75.0,-0.06278082636971277,0.08172952431552478,0.0013959798681000388,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
-1.0,-0.017453292519943295,600000.0,0.0,75.0,-0.03140954703225087,0.08043251281644204,0.0006980962574913405,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
0.0,0.0,600000.0,0.0,75.0,0.0,0.08,-0.0,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
1.0,0.017453292519943295,600000.0,0.0,75.0,0.03140954703225087,0.08043251281644204,-0.0006980962574913405,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
2.0,0.03490658503988659,600000.0,0.0,75.0,0.06278082636971277,0.08172952431552478,-0.0013959798681000388,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
3.0,0.05235987755982989,600000.0,0.0,75.0,0.09407561694088813,0.08388945428852593,-0.0020934382497177534,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
4.0,0.06981317007977318,600000.0,0.0,75.0,0.12525579086405889,0.08690967119348508,-0.002790258949765012,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
5.0,0.08726646259971647,600000.0,0.0,75.0,0.1562833599002373,0.09078649536133228,-0.003486229709906327,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
6.0,0.10471975511965978,600000.0,0.0,75.0,0.18712052173598342,0.095515203478998,-0.004181138530706139,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
7.0,0.12217304763960307,600000.0,0.0,75.0,0.21772970603970096,0.1010900343440425,-0.004874773736205899,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
8.0,0.13962634015954636,600000.0,0.0,75.0,0.24807362023529925,0.1075041958837936,-0.005566924038402618,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
9.0,0.15707963267948966,600000.0,0.0,75.0,0.2781152949374527,0.11474987343044096,-0.006257378601609235,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
10.0,0.17453292519943295,600000.0,0.0,75.0,0.30781812899310185,0.12281823924200505,-0.006945927106677213,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
11.0,0.19198621771937624,600000.0,0.0,75.0,0.3371459340743208,0.13169946325758095,-0.007632359815061792,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
12.0,0.20943951023931956,600000.0,0.0,75.0,0.3660629787682202,0.14138272507375338,-0.008316467632710375,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
13.0,0.22689280275926285,600000.0,0.0,75.0,0.3945340321101697,0.15185622712759145,-0.0089980421737546,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
14.0,0.24434609527920614,600000.0,0.0,75.0,0.4225244065073017,0.16310720907016188,-0.00967687582398671,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
15.0,0.2617993877991494,600000.0,0.0,75.0,0.44999999999999996,0.17512196331304852,-0.01035276180410083,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
16.0,0.2792526803190927,600000.0,0.0,75.0,0.47692733780988444,0.18788585172893754,-0.011025494232679968,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
17.0,0.29670597283903605,600000.0,0.0,75.0,0.5032736131236722,0.20138332348592042,-0.01169486818890947,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
18.0,0.3141592653589793,600000.0,0.0,75.0,0.5290067270632258,0.2155979339937873,-0.012360679774997897,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
19.0,0.33161255787892263,600000.0,0.0,75.0,0.5540953277930925,0.23051236493922744,-0.013022726178286268,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
20.0,0.3490658503988659,600000.0,0.0,75.0,0.5785088487178853,0.24610844538552556,-0.01368080573302675,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
21.0,0.3665191429188092,600000.0,0.0,75.0,0.6022175457229725,0.2623671739110501,-0.01433471798181201,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
22.0,0.3839724354387525,600000.0,0.0,75.0,0.6251925334130976,0.2792687417595576,-0.01498426373663648,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
23.0,0.4014257279586958,600000.0,0.0,75.0,0.6474058203047861,0.29679255697411194,-0.015629245139570952,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
24.0,0.4188790204786391,600000.0,0.0,75.0,0.6688303429296548,0.31491726948521065,-0.01626946572303201,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
25.0,0.4363323129985824,600000.0,0.0,75.0,0.6894399988070802,0.3336207971225571,-0.01690473046962798,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
26.0,0.4537856055185257,600000.0,0.0,75.0,0.6893942469459247,0.3336870784241411,-0.016912732641972707,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
27.0,0.47123889803846897,600000.0,0.0,75.0,0.6890850295518626,0.3341350455851104,-0.01696681592551105,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
28.0,0.4886921905584123,600000.0,0.0,75.0,0.6882786454541665,0.335303264455822,-0.017107855532706398,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
29.0,0.5061454830783556,600000.0,0.0,75.0,0.6867726290865265,0.33748504947031366,-0.017371263451499207,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
30.0,0.5235987755982988,600000.0,0.0,75.0,0.6843943924172915,0.34093043109918797,-0.01778722597680796,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
31.0,0.5410520681182421,600000.0,0.0,75.0,0.6809998668797135,0.3458481233024956,-0.018380941242030206,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
32.0,0.5585053606381855,600000.0,0.0,75.0,0.6764721453021888,0.3524074909826182,-0.019172856750543515,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
33.0,0.5759586531581288,600000.0,0.0,75.0,0.6707201238385018,0.3607405174371526,-0.020178906907206497,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
34.0,0.5934119456780721,600000.0,0.0,75.0,0.6636771438980675,0.37094377181179383,-0.021410750549859803,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
35.0,0.6108652381980153,600000.0,0.0,75.0,0.6552996340761741,0.3830803765532186,-0.022876008480827128,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
36.0,0.6283185307179586,600000.0,0.0,75.0,0.6455657520842257,0.39718197486196866,-0.024578500998416172,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
37.0,0.6457718232379019,600000.0,0.0,75.0,0.6344740266799853,0.4132506981453345,-0.026518485428419704,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
38.0,0.6632251157578453,600000.0,0.0,75.0,0.6220419995978176,0.4312611334702384,-0.02869289365561649,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
39.0,0.6806784082777885,600000.0,0.0,75.0,0.608304867478931,0.4511622910161182,-0.031095569655272333,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
40.0,0.6981317007977318,600000.0,0.0,75.0,0.5933141238016215,0.47287957152781046,-0.03371750702464105,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
41.0,0.7155849933176751,600000.0,0.0,75.0,0.5771362008115147,0.4963167337684342,-0.036547086514465504,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
42.0,0.7330382858376184,600000.0,0.0,75.0,0.5598511114518085,0.5213578619722739,-0.03957031356047856,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
43.0,0.7504915783575618,600000.0,0.0,75.0,0.5415510912935165,0.5478693332976632,-0.0427710558149041,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
44.0,0.767944870877505,600000.0,0.0,75.0,0.5223392404657098,0.5757017852798687,-0.04613128067795803,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
45.0,0.7853981633974483,600000.0,0.0,75.0,0.5023281655857607,0.6046920832839726,-0.04963129282934928,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
46.0,0.8028514559173916,600000.0,0.0,75.0,0.48163862168958455,0.6346652879577563,-0.05324997175978075,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
47.0,0.8203047484373349,600000.0,0.0,75.0,0.46039815416188334,0.6654366226845849,-0.05696500930245042,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
48.0,0.8377580409572782,600000.0,0.0,75.0,0.4387397406663881,0.6968134410362888,-0.060753147164552206,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
49.0,0.8552113334772214,600000.0,0.0,75.0,0.4168004330761013,0.7285971942260488,-0.06459041445877708,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
50.0,0.8726646259971648,600000.0,0.0,75.0,0.3947199994035401,0.7605853985612785,-0.06845236523481399,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
51.0,0.8901179185171081,600000.0,0.0,75.0,0.3726395657309789,0.7925736028965081,-0.0723143160108509,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
52.0,0.9075712110370514,600000.0,0.0,75.0,0.35070025814069217,0.824357356086268,-0.07615158330507575,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
53.0,0.9250245035569946,600000.0,0.0,75.0,0.3290418446451967,0.8557341744379723,-0.07993972116717758,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
54.0,0.9424777960769379,600000.0,0.0,75.0,0.3078013771174956,0.8865055091648006,-0.08365475870984722,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
55.0,0.9599310885968813,600000.0,0.0,75.0,0.28711183322131956,0.9164787138385844,-0.08727343764027869,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
56.0,0.9773843811168246,600000.0,0.0,75.0,0.2671007583413704,0.9454690118426881,-0.09077344979166993,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
57.0,0.9948376736367679,600000.0,0.0,75.0,0.24788890751356352,0.9733014638248939,-0.0941336746547239,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
58.0,1.0122909661567112,600000.0,0.0,75.0,0.2295888873552716,0.9998129351502831,-0.09733441690914942,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
59.0,1.0297442586766545,600000.0,0.0,75.0,0.21230379799556548,1.0248540633541228,-0.10035764395516247,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
60.0,1.0471975511965976,600000.0,0.0,75.0,0.19612587500545886,1.0482912255947463,-0.1031872234449869,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
61.0,1.064650843716541,600000.0,0.0,75.0,0.18113513132814896,1.0700085061064393,-0.1058091608143557,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
62.0,1.0821041362364843,600000.0,0.0,75.0,0.1673979992092627,1.0899096636523185,-0.10821183681401148,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
63.0,1.0995574287564276,600000.0,0.0,75.0,0.15496597212709481,1.1079200989772224,-0.11038624504120827,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
64.0,1.117010721276371,600000.0,0.0,75.0,0.14387424672285476,1.1239888222605878,-0.11232622947121175,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
65.0,1.1344640137963142,600000.0,0.0,75.0,0.13414036473090574,1.138090420569339,-0.11402872198880092,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
66.0,1.1519173063162575,600000.0,0.0,75.0,0.12576285490901257,1.1502270253107634,-0.11549397991976819,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
67.0,1.1693705988362009,600000.0,0.0,75.0,0.11871987496857833,1.1604302796854045,-0.11672582356242149,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
68.0,1.1868238913561442,600000.0,0.0,75.0,0.11296785350489165,1.1687633061399385,-0.11773187371908443,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
69.0,1.2042771838760873,600000.0,0.0,75.0,0.10844013192736648,1.175322673820062,-0.1185237892275978,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
70.0,1.2217304763960306,600000.0,0.0,75.0,0.10504560638978842,1.1802403660233691,-0.11911750449282005,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
71.0,1.239183768915974,600000.0,0.0,75.0,0.10266736972055389,1.183685747652243,-0.11953346701812874,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
72.0,1.2566370614359172,600000.0,0.0,75.0,0.10116135335291372,1.185867532666735,-0.11979687493692157,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
73.0,1.2740903539558606,600000.0,0.0,75.0,0.10035496925521721,1.1870357515374472,-0.119937914544117,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
74.0,1.2915436464758039,600000.0,0.0,75.0,0.1000457518611553,1.187483718698416,-0.11999199782765528,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
75.0,1.3089969389957472,600000.0,0.0,75.0,0.1,1.1875499999999999,-0.12,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
