caseName,modelIdentity,stepScale,sourceArtifactId,sourceArtifactDigest,matrixName,rowIndex,rowName,columnIndex,columnName,value
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,7,phi,1.2397057870475802e-13
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,8,theta,-1.2865964187276701e-07
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,1,u,6.6977883892208813e-15
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,2,v,0.035481348023113
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,3,w,1.3861445866851501e-15
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,4,p,-0.51360349670849503
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,5,q,-5.2837052350588311e-13
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,6,r,-1.6365234351654401
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,7,phi,0.0001101387401917
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,8,theta,-3.2745044965695298e-13
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,1,u,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,2,v,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,3,w,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,4,p,1
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,5,q,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,6,r,0.126403089500122
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,7,phi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,8,theta,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,1,u,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,2,v,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,3,w,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,4,p,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,5,q,1
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,6,r,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,7,phi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,8,theta,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,1,u,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,2,v,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,3,w,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,4,p,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,5,q,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,6,r,1.00795721190692
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,7,phi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,8,theta,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,9,psi,0
