variant,pointId,betaMDeg,speedMps,mode,status,thetaDeg,collectiveDeg,cyclicLongDeg,elevatorDeg,dynamicResidualNorm,conditionNumber,minimumMarginFraction,atLimit,finiteReal,elapsedSeconds,failureReason
GENERIC_TRIM_OPTIMIZED_C2,B15_V010,15,10,helicopter_longitudinal,CREDIBLE,14.5231839295445,15.9272275588324,-2.89562122009832,0.0,6.70816203075082e-10,78.0082540502266,0.227531822269034,0,1,16.7915489,
GENERIC_TRIM_OPTIMIZED_C2,B15_V020,15,20,helicopter_longitudinal,CREDIBLE,12.720031974663,14.5222579331863,-5.74926137869942,0.0,4.53853288117929e-10,59.9619960861285,0.207460827616948,0,1,14.865039,
GENERIC_TRIM_OPTIMIZED_C2,B15_V030,15,30,helicopter_longitudinal,CREDIBLE,10.9457653818322,13.2054915332114,-7.20640804580642,0.0,1.0506084026889802e-09,59.1505899672955,0.188649879045877,0,1,20.2430141,
GENERIC_TRIM_OPTIMIZED_C2,B45_V025,45,25,conversion_longitudinal,CREDIBLE,32.7799323609103,14.0083772087256,-18.642502693069,-10.6528586817537,1.01083378367279e-09,74.3970242298648,0.0317152519869959,0,1,18.100494,
GENERIC_TRIM_OPTIMIZED_C2,B45_V035,45,35,conversion_longitudinal,CREDIBLE,26.6718766414106,13.7610439236605,-21.4997739978424,-12.2855851416242,1.36071406314251e-09,74.090113319561,0.118973190836992,0,1,21.7454515,
GENERIC_TRIM_OPTIMIZED_C2,B45_V045,45,45,conversion_longitudinal,CREDIBLE,21.2959697734218,14.3143742219223,-19.4450618446676,-11.1114639112386,6.44218637261203e-10,84.4015046042177,0.195771860379689,0,1,23.9877342,
GENERIC_TRIM_OPTIMIZED_C2,B75_V060,75,60,airplane_longitudinal,CREDIBLE,20.9078275782761,22.194758890556,0.0,-15.8305318515912,8.77357061223055e-10,100.415342761305,0.104236703710219,0,1,27.8676684,
GENERIC_TRIM_OPTIMIZED_C2,B75_V080,75,80,airplane_longitudinal,CREDIBLE,7.85124564843277,29.5104132907331,0.0,-0.495072895373845,3.82867010258166e-09,23.831424643802,0.387839347879532,0,1,25.2592547,
