caseName,modelIdentity,stepScale,sourceArtifactId,sourceArtifactDigest,matrixName,rowIndex,rowName,columnIndex,columnName,value
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,2,v,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,3,w,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,4,p,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,5,q,1
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,6,r,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,7,phi,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,8,theta,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,8,thetadot,9,psi,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,1,u,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,2,v,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,3,w,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,4,p,0.17613799385658623
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,5,q,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,6,r,1.0076122291643863
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,7,phi,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,8,theta,0
B15_V020,M1_EVIDENCE_V1_PROPAGATION,0.5,9781737622,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,9,psidot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,1,u,-0.39386512524817718
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,3,w,0.22457913256418355
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,4,p,-6.0632990056715107e-13
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,5,q,-9.6841509494933564
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,6,r,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,8,theta,-9.7315436211233734
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,2,v,-0.092205288389248894
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,4,p,9.8446425383504381
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,5,q,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,6,r,-79.391958114736669
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,7,phi,9.7354113462425034
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,1,u,-0.042055279575105839
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,3,w,-3.1839457164256682
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,4,p,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,5,q,79.391958114736669
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,6,r,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,8,theta,-1.2080584721965189
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,2,v,-0.010665884463810802
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,4,p,-2.0777641555099897
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,5,q,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,6,r,-0.26843127646870057
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,1,u,-0.0077161991526916923
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,3,w,0.038584419230965117
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,4,p,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,5,q,-0.2986116509678935
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,6,r,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,5,qdot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,2,v,-0.0028364217410075944
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,4,p,-0.089229776858023039
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,5,q,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,6,r,-0.53323509268965785
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,6,rdot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,4,p,1
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,5,q,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,6,r,0.12482387908004339
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,7,phidot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,4,p,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,5,q,1
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,6,r,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,8,thetadot,9,psi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,1,u,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,2,v,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,3,w,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,4,p,0.12662086109846213
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,5,q,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,6,r,1.0002030960938486
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,7,phi,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,8,theta,0
B75_V080,M0_MATCHED_PRODUCTION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,9,psidot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,1,u,-0.38113110688194785
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,2,v,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,3,w,0.24399484504353364
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,4,p,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,5,q,-9.6574989409619068
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,6,r,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,7,phi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,8,theta,-9.7293843878013893
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,1,udot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,1,u,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,2,v,-0.089027494743922381
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,3,w,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,4,p,10.032417091275828
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,5,q,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,6,r,-79.368448437062673
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,7,phi,9.7337137420830555
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,8,theta,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,2,vdot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,1,u,-0.039161249116469753
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,2,v,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,3,w,-3.1737081425812748
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,4,p,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,5,q,79.368448437062673
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,6,r,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,7,phi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,8,theta,-1.2295980859611242
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,3,wdot,9,psi,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,1,u,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,2,v,-0.010723040560290423
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:33d7596ee0111e6dd0b3b4ec754ef3399395cdf8fa3ab801cef23376b98d765c,A,4,pdot,3,w,0
B75_V080,M1_EVIDENCE_V1_PROPAGATION,0.5,9781761914,sha256:c12863890c26e57a614580df38db7a4a830496ca0592092da002087c7afab57f,A,4,pdot,4,p,-2.4150336610039558
