timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.01,79.2035749135921,1.3420998711166e-20,11.2602717955202,-2.21604767649638e-18,-6.97392413270947e-12,-3.31154791239665e-18,-2.22673211702343e-20,0.141222346794759,-8.64426611143899e-21,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.02,79.2035749136061,9.6228881108785e-19,11.2602717955097,-1.00278872774795e-17,-1.38458152806138e-11,-4.72978128591185e-18,-5.65234224479169e-20,0.141222346794655,-2.62576272259139e-20,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.03,79.2035749136207,2.91986067174861e-18,11.2602717954939,-7.55269074683347e-18,-2.0610640862913e-11,-7.13185702552129e-18,-1.33183270622011e-19,0.141222346794483,-7.75971969681203e-20,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.04,79.203574913636,7.90965272382705e-18,11.260271795473,-8.57910372027618e-18,-2.72635781843869e-11,-7.03399497128978e-18,-2.43878917423238e-19,0.141222346794243,-1.45380525580466e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.05,79.203574913652,1.33029951939044e-17,11.2602717954471,-9.66934115734045e-18,-3.38000208881601e-11,-8.26627350947633e-18,-3.19684904109896e-19,0.141222346793937,-2.20114645262985e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.06,79.2035749136686,1.92801466213154e-17,11.2602717954163,-1.12953574477998e-17,-4.02155613673766e-11,-9.91022288137795e-18,-4.61529921489603e-19,0.141222346793567,-3.16501807808572e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.07,79.2035749136858,2.4956278832798e-17,11.2602717953808,-1.13178531439427e-17,-4.65060226730957e-11,-1.03428553535915e-17,-5.79056687232738e-19,0.141222346793133,-4.20923744441557e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.08,79.2035749137036,3.33270779112314e-17,11.2602717953406,-1.34594226398796e-17,-5.26674287516679e-11,-1.1938040579267e-17,-7.06926727047613e-19,0.141222346792637,-5.2525109818215e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.09,79.203574913722,4.19602390751784e-17,11.260271795296,-1.08953100035498e-17,-5.86960072582863e-11,-1.22722972402135e-17,-8.37747799031328e-19,0.14122234679208,-6.45312368450015e-19,79.2035749135788,0,11.2602717955253,0,0,0,0,0.141222346794795,0,1,1,NONE
0.1,79.2036139200138,5.0507919973513e-17,11.2600199909546,-9.90345590723287e-18,-0.00026458199525758,-1.30881746662714e-17,-9.60493316315065e-19,0.141222346791463,-7.77298882745539e-19,79.2036141353716,0,11.2600203286385,0,-0.000264226567849443,0,0,0.141222346794795,0,1,1,NONE
0.11,79.2037488003633,5.87878961557668e-17,11.259107631172,-7.82505094323969e-18,-0.00078621828935211,-1.26510044397649e-17,-1.05143585037377e-18,0.141217073722028,-9.04675744370465e-19,79.2037493855767,-1.08937216445603e-20,11.2591091752659,1.24813587075982e-19,-0.000785177290716564,-4.41389596230419e-19,-8.15303505008081e-23,0.141217080770795,-1.13187931099611e-21,1,1,NONE
0.12,79.2039387244265,6.69003377206016e-17,11.2577976365525,-7.87440042026897e-18,-0.00129984055826118,-1.34723709022976e-17,-1.14767869635747e-18,0.141206623402698,-1.03223424602969e-18,79.2039396355837,4.02766506038366e-19,11.2578008898685,8.34141244921401e-19,-0.00129814000633148,-1.29104750077313e-18,2.17305548290175e-21,0.141206644224107,-8.84927207178193e-21,1,1,NONE
0.13,79.2041821904264,7.80921804689557e-17,11.2560992303686,-9.58442062964938e-18,-0.00180508179901066,-1.67767989277457e-17,-1.26496967205422e-18,0.141191077848361,-1.18903292197562e-18,79.2041834054418,1.61817448403677e-18,11.256104673076,2.47924116172336e-18,-0.0018027482847696,-2.52457410807608e-18,1.38321786825647e-20,0.141191118906424,-2.71489658938123e-20,1,1,NONE
0.14,79.2044776698475,9.11764759146193e-17,11.254021850944,-1.02750723385305e-17,-0.00230159092077676,-2.03626662883761e-17,-1.38014428522764e-18,0.141170522664519,-1.36170058610991e-18,79.2044791935343,4.03337327042396e-18,11.2540299406171,5.3994962904594e-18,-0.002298651549745,-4.11899743092956e-18,4.54512529944307e-20,0.141170590154621,-5.9788627637985e-20,1,1,NONE
0.15,79.2048236098644,1.05843482921768e-16,11.2515751378261,-1.49718095179059e-17,-0.00278903278680278,-2.11438636333445e-17,-1.57036525859234e-18,0.141145046887917,-1.57628587636658e-18,79.2048254785363,8.06733567450714e-18,11.2515863093834,9.92237403278029e-18,-0.00278551512207875,-6.05272594253403e-18,1.10951705754115e-19,0.14114514673196,-1.10300985120252e-19,1,1,NONE
0.16,79.2052184357547,1.23860260830075e-16,11.2487689180211,-9.77589935838946e-18,-0.00326708823933348,-2.01044289963663e-17,-1.70866310696278e-18,0.141114742826838,-1.7886914274436e-18,79.2052207213541,1.41599910414185e-17,11.248783583564,1.63633973365576e-17,-0.0032630202460106,-8.30550141607813e-18,2.27499720272818e-19,0.141114880668945,-1.82007532360464e-19,1,1,NONE
0.17,79.2056605532912,1.3977400458575e-16,11.2456131923052,-1.08807126786495e-17,-0.00373545410786955,-2.12740020319672e-17,-1.8133970189636e-18,0.141079705901225,-1.98630861813761e-18,79.2056633670437,2.27721996872527e-17,11.2456317408644,2.50261270419534e-17,-0.00373086409866865,-1.08583518095691e-17,4.15384812886128e-19,0.141079887103997,-2.78031758592811e-19,1,1,NONE
0.18,79.2061483511099,1.58201576876868e-16,11.2421181216224,-1.30580670133594e-17,-0.00419384320105512,-2.3266959507997e-17,-1.96738454784199e-18,0.141040034482812,-2.22567679609035e-18,79.2061518467074,3.43856763724401e-17,11.2421409188229,3.62021553020822e-17,-0.00418875978302299,-1.36935442426697e-17,6.97898356205331e-19,0.141040264124116,-4.01311901733573e-19,1,1,NONE
0.19,79.2066802030514,1.73829635499122e-16,11.2382940135825,-1.62478359907724e-17,-0.00464198428252158,-2.47600144443448e-17,-2.15164092037343e-18,0.140995829735408,-2.4599545050466e-18,79.2066845793675,4.95028642266281e-17,11.2383214012348,5.0171109895908e-17,-0.00463643630465941,-1.67945381112778e-17,1.10121215826276e-18,0.140996112605705,-5.54613227469015e-19,1,1,NONE
