timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.01,19.701179262703,3.63138389502789e-19,3.44434836491602,8.14352298365187e-18,9.6997991548512e-13,5.43884678680855e-19,8.23920767650964e-20,0.173080279537653,5.52204427306954e-21,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.02,19.7011792627038,1.34322789027551e-19,3.44434836492059,2.44491511478668e-17,1.93598444466127e-12,2.06241288983141e-18,3.29601035796259e-19,0.173080279537667,2.22800957980478e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.03,19.7011792627045,-1.43160796292829e-19,3.44434836492533,2.44292911261797e-17,2.89798635260653e-12,1.6567108137631e-18,5.77689276827307e-19,0.173080279537691,4.32159358428922e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.04,19.7011792627051,-1.23163973954853e-18,3.44434836493025,2.44631726024696e-17,3.85596023730714e-12,2.45436982612286e-18,8.26635551699973e-19,0.173080279537725,6.82016763938334e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.05,19.7011792627058,-2.61282447319208e-18,3.44434836493532,3.22182587854227e-17,4.80987989864333e-12,1.41454037370295e-18,9.89863707467226e-19,0.173080279537769,7.52941223346229e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.06,19.7011792627064,-3.25974641739064e-19,3.44434836494056,3.22168069623024e-17,5.75972069642983e-12,1.4206922641674e-18,1.2321015683191e-18,0.173080279537821,8.40663953644601e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.07,19.7011792627069,8.10939772260041e-19,3.44434836494596,4.01337367639169e-17,6.70545814599902e-12,1.20679804804865e-18,1.63914691535315e-18,0.173080279537884,1.04073911000323e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.08,19.7011792627075,1.14842597596659e-19,3.44434836495153,2.35617017973307e-17,7.64706685306844e-12,9.05025487106456e-19,1.87954711976397e-18,0.173080279537956,1.13383514060591e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.09,19.701179262708,1.22505041633985e-18,3.44434836495725,4.79744750488745e-17,8.58452359287182e-12,2.15015985107959e-18,2.200019676404e-18,0.173080279538037,1.32208566193019e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.1,19.7011788635476,3.11008499591974e-06,3.44434873957084,7.37640317335754e-05,4.84241341493167e-08,-0.000149772533888441,2.68172534561824e-18,0.173080279538127,1.45801771940018e-19,19.7011792627023,3.10965234825216e-06,3.44434836491161,7.37594623175114e-05,0,-0.000149779840552614,0,0.173080279537648,0,1,1,NONE
0.11,19.7011780782478,7.32811273691941e-05,3.44434950408203,0.000217481417106452,1.42070539019622e-07,-0.000449637731934298,9.418686098961e-07,0.173080280500318,-3.04170654914955e-06,19.7011792627023,7.32824018854889e-05,3.44434836491161,0.000217467586677369,-2.8214253745216e-19,-0.000449659706145265,9.41751339354481e-07,0.173080279537648,-3.04185503718028e-06,1,1,NONE
0.12,19.7011773051445,0.000207405558756739,3.44435028269407,0.000357487684654858,2.31937984245865e-07,-0.000749804618156158,2.77763508974862e-06,0.173080282391591,-9.12911616514708e-06,19.7011792627023,0.000207411115418744,3.44434836491162,0.000357464482498015,-8.42997663378347e-19,-0.000749841313056981,2.77728168249034e-06,0.173080279537648,-9.12956231451652e-06,1,1,NONE
0.13,19.7011765429444,0.000405479872542292,3.44435107398996,0.000493859923523364,3.17355931761353e-07,-0.00105025871409771,5.47006350771973e-06,0.173080285186974,-1.82652175028863e-05,19.7011792627023,0.000405492289080879,3.44434836491162,0.000493827247513034,-1.67988158232996e-18,-0.00105031018206484,5.4693539584128e-06,0.173080279537648,-1.82661110243753e-05,1,1,NONE
0.14,19.701175789808,0.000667496706218093,3.44435187618467,0.000626673458763832,3.97684160141199e-07,-0.00135098573166493,8.98270503440279e-06,0.173080288862406,-3.04528532127578e-05,19.7011792627023,0.000667518563108776,3.44434836491162,0.000626631215066747,-2.7901515804056e-18,-0.00135105202435308,8.98151829211474e-06,0.173080279537648,-3.04543443476285e-05,1,1,NONE
0.15,19.701175043347,0.000993444897054226,3.44435268714509,0.000756001892389431,4.72312037022487e-07,-0.00165197156911691,1.32798801805582e-05,0.173080293394614,-4.5694721852838e-05,19.7011792627023,0.000993478777559181,3.44434836491162,0.000755949995183472,-4.17120481258294e-18,-0.00165205273750725,1.32780942391239e-05,0.173080279537648,-4.56969613660228e-05,1,1,NONE
