timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.01,32.5081027705836,-5.74532814018212e-19,12.9700907574871,2.22364863758012e-19,2.2051113366865e-12,-7.46544947390181e-19,8.42907181899798e-22,0.379626967628791,4.92084426372041e-22,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.02,32.5081027705886,-6.56277450005093e-19,12.9700907574851,-1.62437721076237e-17,4.40004140526438e-12,-2.60819768560976e-18,-8.34186457853085e-20,0.379626967628824,-1.76087619107422e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.03,32.5081027705933,-4.14915817438456e-18,12.9700907574839,-2.47616514975068e-17,6.58458121128894e-12,-2.81594478383238e-18,-3.43290900044933e-19,0.379626967628879,-5.65586846857868e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.04,32.5081027705977,-3.94482590890024e-18,12.9700907574834,-2.9082946977556e-17,8.75852346423758e-12,-3.63079686036483e-18,-6.02657729148646e-19,0.379626967628955,-8.66128637590837e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.05,32.5081027706018,-6.07014359162261e-18,12.9700907574835,-3.69030142629469e-17,1.09216662589415e-11,-5.39869873694208e-18,-8.64762853642866e-19,0.379626967629054,-1.2494283840538e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.06,32.5081027706056,-8.31310870625051e-18,12.9700907574844,-3.25093158562951e-17,1.30738100109257e-11,-4.56101627571709e-18,-1.21719081576225e-18,0.379626967629174,-1.91505827550594e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.07,32.5081027706091,-1.3145834853482e-17,12.9700907574859,-4.08550946032463e-17,1.52147579243879e-11,-3.83858493276568e-18,-1.64282945539378e-18,0.379626967629315,-2.41709939183633e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.08,32.5081027706124,-1.97900523774798e-17,12.9700907574881,-4.48659857585015e-17,1.73443176601218e-11,-6.35853603159189e-18,-2.15824182664369e-18,0.379626967629478,-3.11110058135446e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.09,32.5081027706153,-2.43236169049418e-17,12.970090757491,-4.08067995213143e-17,1.94622987556355e-11,-3.04332365100165e-18,-2.62637929775718e-18,0.379626967629662,-3.62251825396925e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.1,32.5082283753218,-2.97464933101646e-17,12.9703160870928,-3.29227766336935e-17,-3.48989077772212e-05,-2.88297166605447e-18,-3.00658813880198e-18,0.379626967629867,-3.9430228897435e-19,32.5082280935251,-4.13377007171394e-18,12.9703166327194,4.07583665558599e-18,-3.49164917606616e-05,-3.35072103845854e-17,0,0.37962696762878,0,1,1,NONE
0.11,32.5084892522336,-3.38419801693616e-17,12.9707428096032,-2.47738083561521e-17,-0.000104491951952873,-1.09376473281704e-18,-3.34292485127049e-18,0.379626270158645,-4.16297041252355e-19,32.5084884066356,1.04057276604933e-17,12.9707444307016,1.26575765427717e-17,-0.000104543946986281,-1.00236122661462e-16,-1.84524516643622e-19,0.379626269807897,-7.20749402530646e-19,1,1,NONE
0.12,32.5087597600632,-3.4641673642077e-17,12.9711458130115,-2.48085325464567e-17,-0.000173870477672282,-1.94755479759168e-18,-3.60038771165145e-18,0.37962487781026,-4.45773211655935e-19,32.5087583504398,4.76689303554426e-17,12.9711484941273,2.17195654689738e-17,-0.000173956213536597,-1.6667224963748e-16,-5.46586716029828e-19,0.379624876769186,-2.15837802028585e-18,1,1,NONE
0.13,32.5090398686317,-3.68271512715806e-17,12.9715252737975,-2.87198443699645e-17,-0.000243026861650754,-3.61894958260995e-18,-3.85550222777023e-18,0.379622792768267,-4.66541379020749e-19,32.5090378946795,1.07594552988813e-16,12.9715289998538,3.13007655402042e-17,-0.000243145705876896,-2.3281008752934e-16,-1.08000783676573e-18,0.379622790702717,-4.30970333383914e-18,1,1,NONE
