timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.01,32.5081027705836,-5.74532814018212e-19,12.9700907574871,2.22364863758012e-19,2.2051113366865e-12,-7.46544947390181e-19,8.42907181899798e-22,0.379626967628791,4.92084426372041e-22,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.02,32.5081027705886,-6.56277450005093e-19,12.9700907574851,-1.62437721076237e-17,4.40004140526438e-12,-2.60819768560976e-18,-8.34186457853085e-20,0.379626967628824,-1.76087619107422e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.03,32.5081027705933,-4.14915817438456e-18,12.9700907574839,-2.47616514975068e-17,6.58458121128894e-12,-2.81594478383238e-18,-3.43290900044933e-19,0.379626967628879,-5.65586846857868e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.04,32.5081027705977,-3.94482590890024e-18,12.9700907574834,-2.9082946977556e-17,8.75852346423758e-12,-3.63079686036483e-18,-6.02657729148646e-19,0.379626967628955,-8.66128637590837e-20,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.05,32.5081027706018,-6.07014359162261e-18,12.9700907574835,-3.69030142629469e-17,1.09216662589415e-11,-5.39869873694208e-18,-8.64762853642866e-19,0.379626967629054,-1.2494283840538e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.06,32.5081027706056,-8.31310870625051e-18,12.9700907574844,-3.25093158562951e-17,1.30738100109257e-11,-4.56101627571709e-18,-1.21719081576225e-18,0.379626967629174,-1.91505827550594e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.07,32.5081027706091,-1.3145834853482e-17,12.9700907574859,-4.08550946032463e-17,1.52147579243879e-11,-3.83858493276568e-18,-1.64282945539378e-18,0.379626967629315,-2.41709939183633e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.08,32.5081027706124,-1.97900523774798e-17,12.9700907574881,-4.48659857585015e-17,1.73443176601218e-11,-6.35853603159189e-18,-2.15824182664369e-18,0.379626967629478,-3.11110058135446e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.09,32.5081027706153,-2.43236169049418e-17,12.970090757491,-4.08067995213143e-17,1.94622987556355e-11,-3.04332365100165e-18,-2.62637929775718e-18,0.379626967629662,-3.62251825396925e-19,32.5081027705783,0,12.9700907574897,0,0,0,0,0.37962696762878,0,1,1,NONE
0.1,32.5080988423621,-8.33039263550297e-05,12.9701047591195,-0.00365614405608379,-8.06832349952795e-07,-0.000937996894429785,-3.00658813880198e-18,0.379626967629867,-3.9430228897435e-19,32.5081027705783,-8.33737386913656e-05,12.9700907574897,-0.00365710447928791,0,-0.000938184962178941,0,0.37962696762878,0,1,1,NONE
0.11,32.5080917254837,-0.000586101313210104,12.9701305700364,-0.0108238406578483,-2.18663616612472e-06,-0.00277299368862453,-8.02033308514999e-05,0.37962695131447,-2.00870312575316e-05,32.5081027705783,-0.000586422047440781,12.9700907574897,-0.0108265850001785,-1.00869724188184e-19,-0.00277352830347668,-8.02236624971248e-05,0.37962696762878,-2.00910006155457e-05,1,1,NONE
0.12,32.5080853121178,-0.00142703624630563,12.9701542994721,-0.0178505111783099,-3.15775843217473e-06,-0.00456808398846311,-0.000238612226082505,0.379626917621461,-5.97134782466236e-05,32.5081027705783,-0.00142770876260512,12.9700907574897,-0.0178549104890855,6.2248163585865e-19,-0.00456893735974705,-0.000238671394561839,0.37962696762878,-5.97249993611654e-05,1,1,NONE
0.13,32.5080795680701,-0.0026075815217386,12.9701760293825,-0.0247389260216085,-3.53075890388996e-06,-0.0063241170923219,-0.000473672906642636,0.379626863175327,-0.000118454293430456,32.5081027705783,-0.00260869818989615,12.9700907574897,-0.0247448582288157,2.88415035255101e-18,-0.00632526294049326,-0.000473788059852548,0.37962696762878,-0.000118476665873289,1,1,NONE
0.14,32.5080744534181,-0.00412914907600492,12.9701958257431,-0.0314917994598089,-3.12940128315091e-06,-0.00804192637348648,-0.000783862367938099,0.379626782641623,-0.000195893483289048,32.5081027705783,-0.0041307945492994,12.9700907574897,-0.0314991490874336,7.38013146291955e-18,-0.00804333989262865,-0.000784049372284311,0.37962696762878,-0.000195929743274427,1,1,NONE
