timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.01,19.701179262703,3.63138389502789e-19,3.44434836491602,8.14352298365187e-18,9.6997991548512e-13,5.43884678680855e-19,8.23920767650964e-20,0.173080279537653,5.52204427306954e-21,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.02,19.7011792627038,1.34322789027551e-19,3.44434836492059,2.44491511478668e-17,1.93598444466127e-12,2.06241288983141e-18,3.29601035796259e-19,0.173080279537667,2.22800957980478e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.03,19.7011792627045,-1.43160796292829e-19,3.44434836492533,2.44292911261797e-17,2.89798635260653e-12,1.6567108137631e-18,5.77689276827307e-19,0.173080279537691,4.32159358428922e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.04,19.7011792627051,-1.23163973954853e-18,3.44434836493025,2.44631726024696e-17,3.85596023730714e-12,2.45436982612286e-18,8.26635551699973e-19,0.173080279537725,6.82016763938334e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.05,19.7011792627058,-2.61282447319208e-18,3.44434836493532,3.22182587854227e-17,4.80987989864333e-12,1.41454037370295e-18,9.89863707467226e-19,0.173080279537769,7.52941223346229e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.06,19.7011792627064,-3.25974641739064e-19,3.44434836494056,3.22168069623024e-17,5.75972069642983e-12,1.4206922641674e-18,1.2321015683191e-18,0.173080279537821,8.40663953644601e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.07,19.7011792627069,8.10939772260041e-19,3.44434836494596,4.01337367639169e-17,6.70545814599902e-12,1.20679804804865e-18,1.63914691535315e-18,0.173080279537884,1.04073911000323e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.08,19.7011792627075,1.14842597596659e-19,3.44434836495153,2.35617017973307e-17,7.64706685306844e-12,9.05025487106456e-19,1.87954711976397e-18,0.173080279537956,1.13383514060591e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.09,19.701179262708,1.22505041633985e-18,3.44434836495725,4.79744750488745e-17,8.58452359287182e-12,2.15015985107959e-18,2.200019676404e-18,0.173080279538037,1.32208566193019e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.1,19.7011792602055,3.60551361571643e-18,3.44434837563511,5.91042800311566e-06,4.87262837508838e-11,1.29823282629264e-07,2.68172534561824e-18,0.173080279538127,1.45801771940018e-19,19.7011792627023,0,3.44434836491161,5.91042438651534e-06,0,1.29822791598366e-07,0,0.173080279537648,0,1,1,NONE
0.11,19.7011792552119,3.44147989001057e-07,3.44434839686559,1.7456685731955e-05,1.23005171817238e-10,3.60430431714979e-07,1.17959244826425e-07,0.173080279538998,2.56169511604024e-09,19.7011792627023,3.44147938131931e-07,3.44434836491161,1.74566751146711e-05,-4.47980340476963e-21,3.60428976073855e-07,1.17959171368196e-07,0.173080279537648,2.56168519087016e-09,1,1,NONE
0.12,19.7011792502301,1.04217195612626e-06,3.44434841797767,2.87362096557122e-05,1.92250872403183e-10,5.62879581587803e-07,3.50410066743119e-07,0.173080279540586,7.31973967478642e-09,19.7011792627023,1.04217179549418e-06,3.44434836491161,2.87361922622213e-05,-1.32961841446471e-20,5.62877178167967e-07,3.50409849289138e-07,0.173080279537648,7.31971011851079e-09,1,1,NONE
0.13,19.7011792452602,2.10157598033869e-06,3.44434843897193,3.97550869767062e-05,2.56480692324698e-10,7.37855110089819e-07,6.94667300515905e-07,0.173080279542839,1.39917937524796e-08,19.7011792627023,2.10157564349596e-06,3.44434836491161,3.97550630253657e-05,-2.6340485281721e-20,7.37851775255872e-07,6.94666870768662e-07,0.173080279537648,1.39917350269758e-08,1,1,NONE
0.14,19.7011792403025,3.52967169773001e-06,3.44434845984883,5.05192639987052e-05,3.15706875195489e-10,8.86027082566331e-07,1.1481071239152e-06,0.173080279545705,2.23023915036857e-08,19.7011792627023,3.52967111098773e-06,3.44434836491161,5.05192337018478e-05,-4.35081186655587e-20,8.86022832231524e-07,1.14810641575851e-06,0.173080279537648,2.23022942339862e-08,1,1,NONE
