timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.01,19.701179262703,3.63138389502789e-19,3.44434836491602,8.14352298365187e-18,9.6997991548512e-13,5.43884678680855e-19,8.23920767650964e-20,0.173080279537653,5.52204427306954e-21,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.02,19.7011792627038,1.34322789027551e-19,3.44434836492059,2.44491511478668e-17,1.93598444466127e-12,2.06241288983141e-18,3.29601035796259e-19,0.173080279537667,2.22800957980478e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.03,19.7011792627045,-1.43160796292829e-19,3.44434836492533,2.44292911261797e-17,2.89798635260653e-12,1.6567108137631e-18,5.77689276827307e-19,0.173080279537691,4.32159358428922e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.04,19.7011792627051,-1.23163973954853e-18,3.44434836493025,2.44631726024696e-17,3.85596023730714e-12,2.45436982612286e-18,8.26635551699973e-19,0.173080279537725,6.82016763938334e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.05,19.7011792627058,-2.61282447319208e-18,3.44434836493532,3.22182587854227e-17,4.80987989864333e-12,1.41454037370295e-18,9.89863707467226e-19,0.173080279537769,7.52941223346229e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.06,19.7011792627064,-3.25974641739064e-19,3.44434836494056,3.22168069623024e-17,5.75972069642983e-12,1.4206922641674e-18,1.2321015683191e-18,0.173080279537821,8.40663953644601e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.07,19.7011792627069,8.10939772260041e-19,3.44434836494596,4.01337367639169e-17,6.70545814599902e-12,1.20679804804865e-18,1.63914691535315e-18,0.173080279537884,1.04073911000323e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.08,19.7011792627075,1.14842597596659e-19,3.44434836495153,2.35617017973307e-17,7.64706685306844e-12,9.05025487106456e-19,1.87954711976397e-18,0.173080279537956,1.13383514060591e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.09,19.701179262708,1.22505041633985e-18,3.44434836495725,4.79744750488745e-17,8.58452359287182e-12,2.15015985107959e-18,2.200019676404e-18,0.173080279538037,1.32208566193019e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.1,19.7011803542497,-0.00016831289461161,3.44436110042139,-0.0037350339265919,-6.23323118002001e-07,-0.000285959380561244,2.68172534561824e-18,0.173080279538127,1.45801771940018e-19,19.7011792627023,-0.00016841858295125,3.44434836491161,-0.00373616258539453,-6.64301812561559e-18,-0.000285959524613696,0,0.173080279537648,0,1,1,NONE
0.11,19.7011827614611,-0.000641952184002535,3.44438401413188,-0.0110321218446558,-1.78872043573903e-06,-0.000839496123274785,-7.52575156960971e-05,0.173080267072322,-5.75900084455224e-06,19.7011792627023,-0.000642327777292699,3.44434836491161,-0.0110353775507156,-1.69204293914204e-17,-0.000839494062704283,-7.52797551446688e-05,0.173080279537648,-5.75899739477221e-06,1,1,NONE
0.12,19.7011853987023,-0.00125890927686761,3.44440444202329,-0.0181611909081352,-2.83759294513998e-06,-0.00137519758324656,-0.00022358795598507,0.173080241985123,-1.70456951584486e-05,19.7011792627023,-0.00125960945919707,3.44434836491161,-0.018166453142921,-2.4280804899797e-17,-0.00137519135577435,-0.000223653074949182,0.173080279537648,-1.7045657929183e-05,1,1,NONE
0.13,19.7011882758475,-0.00202405458243511,3.44442240979042,-0.0251260798171491,-3.73248304383625e-06,-0.00189348799997255,-0.000443299745013985,0.173080203284976,-3.36811963366077e-05,19.7011792627023,-0.00202513079617058,3.44434836491161,-0.0251332368139011,-2.87936660190211e-17,-0.00189347611368393,-0.000443427221488269,0.173080279537648,-3.36810828937586e-05,1,1,NONE
0.14,19.7011914031208,-0.00294213816649701,3.44443791247462,-0.0319305385929887,-4.43970618550892e-06,-0.00239478259770208,-0.000732739978340794,0.173080149324419,-5.54908756981785e-05,19.7011792627023,-0.00294363924916841,3.44434836491161,-0.0319394869336802,-3.05259581448343e-17,-0.00239476401157883,-0.000732948215189292,0.173080279537648,-5.54906386956365e-05,1,1,NONE
