timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0.14,32.5081027231054,1.05317915099652e-05,12.9700909456676,4.80630197800519e-05,2.72325233069933e-09,4.80580777643642e-06,1.12834332100743e-06,0.379626967692113,1.19611804308309e-07,32.5081027705783,1.05317621163617e-05,12.9700907574897,4.80628701136321e-05,-1.29004751850711e-20,4.80578767218616e-06,1.12833974778299e-06,0.37962696762878,1.19611307617664e-07,1,1,NONE
0.15,32.5081027126467,1.58024960048723e-05,12.97009098745,5.82165957781534e-05,3.27634236790782e-09,5.7324207849752e-06,1.68127676514799e-06,0.379626967722079,1.76474966874055e-07,32.5081027705783,1.58024519361002e-05,12.9700907574897,5.82164149370165e-05,-2.46876808469127e-20,5.7323966896627e-06,1.68127144919789e-06,0.37962696762878,1.76474231750641e-07,1,1,NONE
0.16,32.5081027022274,2.21296920937222e-05,12.9700910292073,6.81883824735541e-05,3.81276028970492e-09,6.61081178300556e-06,2.33842781019943e-06,0.379626967757442,2.43051771140357e-07,32.5081027705783,2.21296304272858e-05,12.9700907574897,6.81881711729544e-05,-4.18368356481018e-20,6.61078385849695e-06,2.33842042778061e-06,0.37962696762878,2.43050755464702e-07,1,1,NONE
0.17,32.508102691849,2.95138757094711e-05,12.9700910709332,7.79818410531375e-05,4.33267773539282e-09,7.44214416901431e-06,3.09780599646435e-06,0.37962696779802,3.1882935188373e-07,32.5081027705783,2.95137935275863e-05,12.9700907574897,7.79815999930268e-05,-6.52739223537716e-20,7.44211257295616e-06,3.09779623154119e-06,0.37962696762878,3.18828015244716e-07,1,1,NONE
0.18,32.5081026815132,3.79554311370735e-05,12.9700911126212,8.76003614148258e-05,4.83625462916019e-09,8.22756079511114e-06,3.95745971632914e-06,0.379626967843629,4.03307257976697e-07,32.5081027705783,3.7955325527002e-05,12.9700907574897,8.7600091280241e-05,-9.59012096621401e-20,8.22752568102838e-06,3.95744726040517e-06,0.37962696762878,4.03305561625336e-07,1,1,NONE
0.19,32.5081026712216,4.74546321190222e-05,12.9700911542646,9.70472636107251e-05,5.32364014261412e-09,8.96818436096577e-06,4.91547542748193e-06,0.379626967894087,4.95997233316835e-07,32.5081027705783,4.74545001734038e-05,12.9700907574897,9.70469650721643e-05,-1.3459762689555e-19,8.96814587834284e-06,4.91545997943557e-06,0.37962696762878,4.95995140121157e-07,1,1,NONE
0.2,32.5081026609759,5.80116429468579e-05,12.9700911958563,0.000106325799261641,5.79497361520944e-09,9.6651177997169e-06,5.96997688197189e-06,0.379626967949213,5.96423001953342e-07,32.5081027705783,5.80114817640421e-05,12.9700907574897,0.000106325472975237,-1.82219132752323e-19,9.66507609406423e-06,5.96995814789592e-06,0.37962696762878,5.96420476354391e-07,1,1,NONE
0.21,32.5081026507775,6.96265195389899e-05,12.9700912373893,0.000115439152942902,6.2503854105371e-09,1.03194446559742e-05,7.11912437079395e-06,0.379626968008825,7.04120057325889e-07,32.5081027705783,6.96263262233606e-05,12.9700907574897,0.000115438799550843,-2.39599078238225e-19,1.03193998689232e-05,7.1191020638377e-06,0.37962696762878,7.04117065294516e-07,1,1,NONE
0.22,32.5081026406282,8.22992105051432e-05,12.9700912788559,0.000124390443542928,6.68999776311332e-09,1.09322294561662e-05,8.36111398368541e-06,0.379626968072744,8.186354555312e-07,32.5081027705783,8.22989821674416e-05,12.9700907574897,0.000124390063673701,-3.07548563893753e-19,1.09321817255414e-05,8.36108782390135e-06,0.37962696762878,8.186319645261e-07,1,1,NONE
0.23,32.5081026305295,9.60295581977651e-05,12.9700913202487,0.000133182725594394,7.11392555737237e-09,1.15045180713089e-05,9.6941768838337e-06,0.37962696814079,9.39527612536155e-07,32.5081027705783,9.60292919554056e-05,12.9700907574897,0.000133182319863128,-3.8685679143091e-19,1.15044675312077e-05,9.69414659802649e-06,0.37962696762878,9.39523591462699e-07,1,1,NONE
0.24,32.508102620483,0.000110817299750687,12.9700913615598,0.000141818990578994,7.52227708776569e-09,1.20373380723878e-05,1.11165785971935e-05,0.379626968212784,1.06636610525625e-06,32.5081027705783,0.000110816992728076,12.9700907574897,0.000141818559587728,-4.78291409890647e-19,1.20372848532569e-05,1.1116543918773e-05,0.37962696762878,1.06636152442635e-06,1,1,NONE
0.25,32.5081026104903,0.000126662068105374,12.9700914027812,0.000150302168206095,7.91515476652548e-09,1.25316990784991e-05,1.26266183161233e-05,0.379626968288551,1.19873147642093e-06,32.5081027705783,0.00012666171743422,12.9700907574897,0.000150301712544017,-5.82598856429704e-19,1.25316433072016e-05,1.26265789849608e-05,0.37962696762878,1.19872630751389e-06,1,1,NONE
