timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.01,19.701179262703,3.63138389502789e-19,3.44434836491602,8.14352298365187e-18,9.6997991548512e-13,5.43884678680855e-19,8.23920767650964e-20,0.173080279537653,5.52204427306954e-21,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.02,19.7011792627038,1.34322789027551e-19,3.44434836492059,2.44491511478668e-17,1.93598444466127e-12,2.06241288983141e-18,3.29601035796259e-19,0.173080279537667,2.22800957980478e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.03,19.7011792627045,-1.43160796292829e-19,3.44434836492533,2.44292911261797e-17,2.89798635260653e-12,1.6567108137631e-18,5.77689276827307e-19,0.173080279537691,4.32159358428922e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.04,19.7011792627051,-1.23163973954853e-18,3.44434836493025,2.44631726024696e-17,3.85596023730714e-12,2.45436982612286e-18,8.26635551699973e-19,0.173080279537725,6.82016763938334e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.05,19.7011792627058,-2.61282447319208e-18,3.44434836493532,3.22182587854227e-17,4.80987989864333e-12,1.41454037370295e-18,9.89863707467226e-19,0.173080279537769,7.52941223346229e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.06,19.7011792627064,-3.25974641739064e-19,3.44434836494056,3.22168069623024e-17,5.75972069642983e-12,1.4206922641674e-18,1.2321015683191e-18,0.173080279537821,8.40663953644601e-20,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.07,19.7011792627069,8.10939772260041e-19,3.44434836494596,4.01337367639169e-17,6.70545814599902e-12,1.20679804804865e-18,1.63914691535315e-18,0.173080279537884,1.04073911000323e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.08,19.7011792627075,1.14842597596659e-19,3.44434836495153,2.35617017973307e-17,7.64706685306844e-12,9.05025487106456e-19,1.87954711976397e-18,0.173080279537956,1.13383514060591e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.09,19.701179262708,1.22505041633985e-18,3.44434836495725,4.79744750488745e-17,8.58452359287182e-12,2.15015985107959e-18,2.200019676404e-18,0.173080279538037,1.32208566193019e-19,19.7011792627023,0,3.44434836491161,0,0,0,0,0.173080279537648,0,1,1,NONE
0.1,19.7011812970877,3.60551380186565e-18,3.44433345796269,4.79166230328137e-17,-1.51286218992002e-05,9.33779414963519e-19,2.68172534561824e-18,0.173080279538127,1.45801771940018e-19,19.7011813187139,0,3.44433340887034,0,-1.51775388496835e-05,0,0,0.173080279537648,0,1,1,NONE
0.11,19.7011863775282,3.78928937733239e-18,3.44429785590694,3.15697787630528e-17,-4.52883070280035e-05,1.45293883646548e-18,3.16517666362379e-18,0.173079977208904,1.67631861039562e-19,19.7011864457914,3.22689547540972e-20,3.44429769039596,-2.05944678295386e-21,-4.54343483201207e-05,2.18636846738946e-20,2.09021992523919e-23,0.173079976231899,5.98111649918767e-23,1,1,NONE
0.12,19.7011924954104,5.08249721011187e-18,3.44425652472091,3.94859451975218e-17,-7.53491545769826e-05,1.22027004602319e-18,3.56580781543157e-18,0.17307937377451,1.87964843004696e-19,19.7011926137766,8.8414827976939e-20,3.44425622475454,-3.71866119659441e-20,-7.55916153021712e-05,5.7136502801891e-20,-2.98779726243779e-23,0.173079370853234,4.26719818361566e-22,1,1,NONE
0.13,19.7011996712101,5.99506573947905e-18,3.44420951151439,3.94651767448889e-17,-0.000105310176038074,8.21680690468026e-19,3.96278611913386e-18,0.1730784702283,2.00351959944845e-19,19.7011998432297,1.62426842675005e-19,3.44420905929388,-1.29285905687989e-19,-0.000105648340990566,9.91691204767257e-20,-5.86537774712341e-22,0.173078464402108,1.20289467375759e-21,1,1,NONE
0.14,19.7012079253107,8.06160841978856e-18,3.44415686336833,4.75608133797146e-17,-0.000135170397386609,-1.04623336999293e-18,4.52012578375905e-18,0.17307726757344,2.03462843719595e-19,19.7012081546227,2.4876714732955e-19,3.44415624133457,-3.01638388119686e-19,-0.000135603541217221,1.41391886622017e-19,-2.33072191549215e-21,0.173077257888893,2.42341029586526e-21,1,1,NONE
