pointId,betaMDeg,speedMps,derivativeName,value,outputName,inputName,units,differenceStep,limitActive,maximumMatrixStepVariation,parameterSource
B15_V030,15,30,dp_daileron,0.391746226921846,p,aileron,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dp_drudder,0.00885896427855839,p,rudder,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dq_dbetaSymCommand,0.267835318707782,q,betaSymCommand,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dq_dbetaDiffCommand,0,q,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dq_dlateralCyclic,-1.52246756594769e-13,q,lateralCyclic,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dq_daileron,0,q,aileron,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dq_drudder,0,q,rudder,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dr_dbetaSymCommand,0,r,betaSymCommand,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dr_dbetaDiffCommand,0,r,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dr_dlateralCyclic,0.0672181312074884,r,lateralCyclic,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B15_V030,15,30,dr_daileron,0.0094731496984296,r,aileron,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
