time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive
3,33.211994255836,-2.47647170629991,13.0056171526334,-0.031353488000873,-0.0403875103564393,0.0126144937968334,-0.0954236146013367,0.343215052235646,0.022216703979075,0.870418567361456,0.871695562655581,0.0058180909337084,0.00248434615648097,0.871057065008518,0.000638497647062808,-3662.91760336244,1357.64548373533,-1198.76658859366,0
3.1,33.2886816423297,-2.61142328947839,12.9627428397646,-0.0242671722912146,-0.0409673097879839,0.0098312713719754,-0.0976393973775766,0.339269936188587,0.0238302550776394,0.871075335508876,0.871912211107671,0.00658197214543159,0.00192959343210765,0.871493773308273,0.000418437799397153,-3706.0209112798,1186.4181175533,-1354.95034938604,0
3.2,33.3681222055532,-2.72847412390589,12.9223827136737,-0.0181359828622988,-0.0413418902795034,0.00672968412724217,-0.0993020535332536,0.33525154446776,0.0251419314311803,0.871742200463865,0.872080461531028,0.00619756531709998,0.0014984860551831,0.871911330997447,0.000169130533581696,-3730.09554166046,1036.33095995528,-1475.17445413449,0
3.3,33.4503083029274,-2.82759674449724,12.8850471110505,-0.0128015429906331,-0.0415284414005936,0.00338797645876397,-0.100509395790771,0.331175080545935,0.0261194311913265,0.872324194862531,0.872211109907409,0.00508246110981356,0.00116356460443258,0.87226765238497,-5.6542477560817e-05,-3740.41489955683,916.447787078024,-1564.00859502283,0
3.4,33.5352258048488,-2.90882845229571,12.8511302733356,-0.00807599828816294,-0.0415437973415693,-0.000126092019707849,-0.101337721067626,0.327055207630428,0.0267387349506412,0.872768191164306,0.872312550812438,0.00362216735005091,0.000903425215434334,0.872540370988372,-0.000227820175934201,-3741.08739401901,828.85894131269,-1626.35800039566,0
3.5,33.6228490699426,-2.97220616080591,12.820951609178,-0.00377659957694106,-0.0414051614449844,-0.00375572441350805,-0.101841375343515,0.322905910877147,0.0269828415314988,0.873056923673639,0.87239130863928,0.00212725266102184,0.000701402617548696,0.87272411615646,-0.000332807517179401,-3735.05442680112,770.61421900761,-1666.82026303595,0
3.6,33.7131394160215,-3.01774063143432,12.7947782564659,0.000251371551216277,-0.0411306537444347,-0.00745422719047144,-0.102055198592689,0.318740287958554,0.0268405400361923,0.873199974577725,0.872452452574494,0.000814412911071877,0.000544531550881094,0.87282621357611,-0.000373761001615569,-3724.22381313976,735.713906756802,-1689.28590480707,1
3.7,33.8060458107582,-3.04541962917428,12.7728316091211,0.00412268416309981,-0.0407395653816894,-0.0111833394928503,-0.101998627084082,0.314570318892361,0.0263053439022575,0.873223928549988,0.872499920215157,-0.000193532150857512,0.000422731265249405,0.872861924382573,-0.000362004167415608,-3709.68016079417,716.872470162431,-1696.75401914985,0
3.8,33.9015066344552,-3.05522931811594,12.7552826376943,0.00790932918563301,-0.0402522918688275,-0.0149112149401785,-0.101680398982343,0.310406656650459,0.0253746508715279,0.873163314709392,0.872536769628572,-0.000854723837160143,0.000328167177193517,0.872850042168982,-0.000313272540410192,-3691.92167243946,706.891868376167,-1691.32022144329,0
3.9,33.9994516455603,-3.04718443901202,12.742241408563,0.0116442592073646,-0.0396899841931527,-0.018610423820176,-0.101103064664281,0.306258467879237,0.0240491419009289,0.873053332257767,0.872565375499982,-0.00118831104389979,0.000254752324356503,0.872809353878874,-0.000243978378892395,-3671.08504776026,699.585607614009,-1674.28646853574,0
4,34.0998036137043,-3.02135982776321,12.7337456521711,0.0153291003282548,-0.039073998000865,-0.0222562303222366,-0.100266783731808,0.302133340498483,0.0223323952097476,0.872924794251319,0.872587581669921,-0.00125243935413838,0.000197758638440905,0.87275618796062,-0.000168606290699091,-3647.13369382774,690.273090048854,-1646.34153851092,0
