time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive
3.3,32.5080114622787,0.08805580468245,12.9700213868473,0.000524400062851737,-8.06483326146736e-07,-0.00145740750035167,-8.2237768007516e-05,0.379625813652294,-0.00266374211069184,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-45.4950890655867,-4.35442716465144,9.56180022729914,0
3.4,32.5080012802268,0.0926392603376912,12.9700151894275,0.000498632400060447,-7.64659058439381e-07,-0.00143329736980978,-8.87051686732742e-05,0.379625722421156,-0.00281952529372712,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-48.7039439745753,-5.1647805828651,12.3307936715914,0
3.5,32.5079908698803,0.0970448594411384,12.9700092394553,0.000468699839779223,-7.086522436908e-07,-0.00140322366075048,-9.68795965502656e-05,0.37962563529495,-0.00297238319606766,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-51.891950157506,-5.92707502545251,14.9514393417839,0
3.6,32.5079803278501,0.101248904156231,12.9700036427248,0.000434870876600641,-6.39375807495859e-07,-0.00136752812143926,-0.000106933350299603,0.379625553505397,-0.00312169137200395,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-55.0538579045712,-6.63683898222591,17.4112083648267,0
3.7,32.5079697552715,0.105229301598484,12.9699985009049,0.000397436481611754,-5.58134709938915e-07,-0.00132657897420283,-0.000119024868863682,0.379625478180036,-0.00326686365673026,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-58.1846783371368,-7.29012795407789,19.6986492216133,0
3.8,32.507959256097,0.108965668982648,12.9699939090134,0.000356707278519515,-4.66594904816526e-07,-0.00128076847302216,-0.000133297635954813,0.379625410313175,-0.00340735488963762,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-61.2796878937079,-7.88351413652129,21.803455267671,0
3.9,32.5079489353425,0.112439426863067,12.9699899530673,0.000313010778085353,-3.66742086232381e-07,-0.00123051032160448,-0.000149879263192208,0.379625350740247,-0.003542663366442,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-64.3344351038211,-8.41407775526474,23.7165212131944,0
4,32.507938897323,0.115633880092523,12.9699867079671,0.000266688663015582,-2.60831560125835e-07,-0.00117623697629594,-0.000168880741510714,0.379625300116196,-0.00367233300646638,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-67.344748852752,-8.87939924677038,25.4299889635875,0
4.1,32.5079292439154,0.11853428620731,12.9699842356684,0.000218094119543479,-1.51330782508835e-07,-0.00111839685728508,-0.00019039585197325,0.379625258898433,-0.00379595522396547,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-70.30674747485,-9.27755163705675,26.9372831796958,0
4.2,32.507920072883,0.121127911028632,12.9699825836838,0.000167589215202783,-4.08562622666107e-08,-0.00105745149072572,-0.000214500728229583,0.379625227334718,-0.00391317049486039,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-73.2168481262866,-9.60709260456619,28.2331368873559,0
4.3,32.5079114762951,0.123404071352216,12.9699817839469,0.000115542324875934,6.78933672159896e-08,-0.000993872603645589,-0.00024125356365446,0.379625205456216,-0.00402366961264432,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-76.0717759829118,-9.86705582460256,29.3136074550979,0
4.4,32.5079035390728,0.125354164678937,12.9699818520635,6.23256092080768e-05,1.72206246953042e-07,-0.000928139192767733,-0.000270694456731865,0.379625193075831,-0.00412719462953422,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-78.868572889119,-10.0569412866473,30.1760832533137,0
4.5,32.507896337687,0.126971686018738,12.969982786961,8.31255100518711e-06,2.69426296088123e-07,-0.000860734587641043,-0.000302845388582362,0.379625189791781,-0.00422353948117914,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-81.6046051515754,-10.1767043543327,30.8192813154382,0
4.6,32.5078899390326,0.128252231877938,12.9699845709382,-4.61244436412522e-05,3.57020496975297e-07,-0.000792143527730353,-0.000337710326700604,0.379625194996223,-0.00431255029539168,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-84.277570229804,-10.2267434054121,31.243236331563,0
4.7,32.5078843994972,0.129193491615636,12.969987170108,-0.000100616371983357,4.32642726704383e-07,-0.000722849272346435,-0.000375275449016678,0.379625207888643,-0.00439412538744459,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-86.8855021255045,-10.2078859444663,31.4492813222075,0
4.8,32.5078797642388,0.129795226428046,12.9699905352144,-0.000154799880991325,4.9419253029118e-07,-0.00065333076149272,-0.000415509482347889,0.379625227493588,-0.00446821494646465,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-89.4267753155038,-10.1213731305193,31.4400203572036,0
4.9,32.5078760666813,0.130059236289807,12.9699946027971,-0.000208319425220256,5.39867398568827e-07,-0.000584059844858135,-0.000458364149192755,0.379625252682212,-0.00453482041935796,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-91.9001071108317,-9.9688427007957,31.2192937087856,0
5,32.5078733282332,0.129989315248311,12.9699992966691,-0.000260829327880479,5.68207312461428e-07,-0.000515498595293971,-0.000503774716655828,0.379625282197041,-0.00459399360050873,0.785398163397448,0.785398163397448,0,0,0.785398163397448,0,-94.3045583570788,-9.75231030806702,30.7921358460019,0
