time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive,analysisGuardValid,bodySpeedMps,alphaRad,sideslipRad
1.375,32.5383518507393,-0.877583491325307,13.0160405917595,-0.0363281857118846,-0.00306085845178264,0.0133164322371657,-0.0379031608411133,0.37842277921819,0.00783195716944227,0.803104916323206,0.820656737709684,-0.000211900260512243,0.140373038303729,0.811880827016445,0.0087759106932388,-1489.06644406891,3578.24881325388,-357.947857661981,0,1,35.0561236680995,0.380524918793747,-0.025036287150696
1.4,32.5399719685713,-0.905625274757425,13.0194704446456,-0.0310324136734288,-0.00331967368954269,0.0131685683369647,-0.0386155323861947,0.378355904121263,0.00819173765633054,0.803098775315185,0.824145357032107,-0.000272922470202071,0.138147164763695,0.813622066173646,0.0105232908584608,-1508.5122132464,3942.86762277691,-509.974259701016,0,1,35.0596141381032,0.380598611915004,-0.0258338843427922
1.425,32.5417167575474,-0.931781353788694,13.0232090287831,-0.0252422346822492,-0.00359765583784501,0.0129434267434862,-0.0391908847450802,0.378282346631751,0.0085468407759785,0.803091261501382,0.827565338166497,-0.000322397208625425,0.134976257265802,0.81532829983394,0.0122370383325577,-1521.88249537072,4283.87060753747,-665.365546783416,1,1,35.0633073087393,0.380679149373643,-0.026577386147325
1.45,32.5435953508451,-0.955805223047503,13.0272501590444,-0.0189926837600358,-0.00389290748559537,0.0126387795407462,-0.039618049801704,0.378201523270563,0.00889517184227042,0.803082647337663,0.830895288522764,-0.000361576808381008,0.131029408831632,0.816988967930214,0.0139063205925503,-1528.73494090782,4599.22767687684,-823.214642664879,0,1,35.0671984722229,0.380766267183142,-0.0272597655532531
1.475,32.5456167043226,-0.977458576205335,13.0315862156856,-0.0123211434245604,-0.00420370408066575,0.0122528547204093,-0.0398867922216927,0.378112890275092,0.00923457722706568,0.803073175113969,0.834117811613264,-0.000391623260805444,0.126457848998037,0.818595493363616,0.0155223182496471,-1528.668318603,4887.56463759959,-982.670369264475,0,1,35.0712821440808,0.380859665015828,-0.0278742351120267
1.5,32.5477896320113,-0.996512459109377,13.0362080443422,-0.00526649049104436,-0.0045285001877333,0.0117843209078538,-0.0399878522412083,0.378015941977471,0.00956285582349075,0.803063059182988,0.837219076212138,-0.000413610864851465,0.121396192073812,0.820141067697563,0.017078008514575,-1521.32472726309,5148.06932024857,-1142.93324392872,0,1,35.0755522720056,0.38095900321457,-0.0284142800263575
1.525,32.5501228223155,-1.01274816659268,13.0411048101151,0.00213163187948209,-0.00486593182851341,0.0112322720287315,-0.0399129688934883,0.377910209314622,0.00987777016763068,0.803052488116768,0.840188416378761,-0.000428529292960522,0.115963653961067,0.821620452247765,0.0185679641309962,-1506.39082962254,5380.40695483722,-1303.25165736723,1,1,35.0800024125593,0.381063898802481,-0.0288736838719237
1.55,32.5526248367369,-1.02595791772657,13.046263821765,0.00983342950732609,-0.00521481534078872,0.0105962118992006,-0.0396548866431315,0.377795258505895,0.0101770572201612,0.803041626782033,0.843017961467957,-0.00043728698394256,0.110265230967766,0.823029794124995,0.0199881673429619,-1483.59825788167,5584.64428158159,-1462.91860105658,0,1,35.0846258796838,0.381173920897288,-0.0292465479466718
1.575,32.5553040930862,-1.03594534081917,13.0516703401432,0.0177994717605841,-0.00557414319438236,0.00987603864706952,-0.0392073480933614,0.377670689921358,0.0104584388052978,0.803030618327079,0.845702295102862,-0.000440714783174679,0.10439283536122,0.824366456714971,0.0213358383878912,-1452.72332576089,5761.18184214179,-1621.26900136618,1,1,35.0894158687524,0.38128858588526,-0.0295273051431598
1.6,32.558168835188,-1.04252579615585,13.057307383039,0.0259911164271896,-0.00594307719305849,0.00907202884490785,-0.0385650751465528,0.377536137152531,0.0107196316995229,0.803019586075018,0.848238141970641,-0.000439569759940624,0.0984263835883458,0.82562886402283,0.0226092779478117,-1413.58616782922,5910.69387493914,-1777.67764365886,0,1,35.0943655596083,0.381407352657057,-0.0297107291444656
1.625,32.5612270910701,-1.04552656136258,13.0631555366825,0.0343708551442993,-0.00632093947440819,0.00818482124215007,-0.0377237407335097,0.377391266287814,0.0109583573579414,0.803008635319751,0.850624081213306,-0.000434539140484167,0.0924348341279602,0.826816358266529,0.0238077229467774,-1366.04941353862,6034.0752312235,-1931.55762391674,0,1,35.0994682017023,0.381529618156204,-0.0297919396547914
1.65,32.5644866215677,-1.04478690137558,13.0691927822706,0.0429025888231814,-0.00670720169754305,0.00721540000825407,-0.0366799329822741,0.377235775386863,0.0111723512624411,0.802997855022508,0.852860285122168,-0.000426244303370812,0.0864771728541447,0.827929070072338,0.02493121504983,-1310.01649089985,6132.39473386342,-2082.35924056442,0,1,35.1047171841007,0.381654713441355,-0.0297664042927777
1.675,32.5679548611774,-1.04015804233297,13.0753943441155,0.0515518417095711,-0.00710147278274237,0.00616507743365926,-0.0354311134722998,0.37706939414191,0.0113593718734043,0.802987319408005,0.854948281802189,-0.000415244791080735,0.0806033445877425,0.828967800605097,0.0259804811970918,-1245.42964311956,6206.8544157156,-2229.5692291485,0,1,35.1101060927882,0.381781900417184,-0.029629937699094
1.7,32.5716388528903,-1.03150306626898,13.0817325643915,0.0602859219478342,-0.00750348553948455,0.00503547607303974,-0.033975571014044,0.376891883709228,0.011517209165621,0.802977089460357,0.856890740448682,-0.000402042298424037,0.0748551302052393,0.82993391495452,0.0269568254941622,-1172.26773080457,6258.75409655398,-2372.71024273268,0,1,35.1156287573653,0.38191036934613,-0.0293786983401952
1.725,32.5755451786089,-1.01869674128644,13.0881768079824,0.0690740357804786,-0.00791308249057525,0.00382851035178996,-0.0323123722066682,0.37670303669059,0.0116436927292409,0.802967214319779,0.858691277871145,-0.000387084604415282,0.0692669692698436,0.830829246095462,0.027862031775683,-1090.54388253418,6289.46078482627,-2511.34048772023,0,1,35.121279288934,0.382039237215011,-0.0290091834271555
1.75,32.5796798866287,-1.00162529989919,13.0946933996331,0.0778873618183024,-0.00833020117112253,0.002546367689087,-0.0304413098566784,0.376502677242452,0.0117366994179251,0.802957732581865,0.860354284904981,-0.000370769419701731,0.0638667286573488,0.831656008743423,0.028698276161558,-1000.30304769054,6300.38242122559,-2645.0534356366,0,1,35.127052110688,0.382167546996691,-0.0285182223119555
1.775,32.5840484175379,-0.980186176463232,13.1012455944748,0.0866990911643414,-0.00875485915244953,0.00119148921773538,-0.028362850186983,0.37629066128958,0.011794160528617,0.80294867350189,0.861884771369561,-0.000353448126549424,0.0586764180776239,0.832416722435725,0.0294680489338357,-901.619497394992,6292.94551373049,-2773.47754423797,0,1,35.1329419824718,0.38229426781781,-0.0279029686731966
1.8,32.5886555297626,-0.954287713039178,13.1077935820332,0.0954844385685853,-0.00918713901307464,-0.000233449798321567,-0.0260780796279456,0.376066876819703,0.0118140685003421,0.802940058107057,0.863288228258485,-0.000335429392783905,0.0537128537491677,0.833114143182771,0.030174085075714,-794.594312187124,6268.57624722388,-2896.27593475658,0,1,35.1389440203597,0.382418296018874,-0.0271608917585249
1.825,32.5935052258623,-0.923848841635432,13.1142945230235,0.10422062923056,-0.00962717345191187,-0.00172555973348242,-0.02358865185848,0.375831244236443,0.0117944831229411,0.802931900220074,0.864570505883409,-0.000316982644998904,0.0489882717763787,0.833751203051742,0.0308193028316673,-679.352888657573,6228.68468410903,-3013.14598519502,0,1,35.1450537121102,0.382538457072587,-0.0262897669116545
1.85,32.5986006805621,-0.888798749555558,13.1207026175926,0.112886865352653,-0.0100751307130561,-0.0032817564330229,-0.0208967356549899,0.375583716748936,0.0117335372504505,0.802924207397726,0.865737706734834,-0.000298341389817273,0.0445108930138761,0.83433095706628,0.0314067496685542,-556.042491554384,6174.65170483166,-3123.8188117154,0,1,35.1512669291912,0.382653508309984,-0.0252876655773166
1.875,32.603944171395,-0.849076533500348,13.126969203153,0.12146427607695,-0.0105312004670682,-0.00489878098140984,-0.0180049640079442,0.37532428077826,0.0116294420177806,0.802916981788358,0.866796091870465,-0.000279706375050079,0.0402854413857017,0.834856536829412,0.0319395550410534,-424.829872871969,6107.81836836776,-3228.05862097118,0,1,35.1575799359357,0.382762142391319,-0.0241529449472858
1.9,32.6095370127204,-0.804630847139546,13.1330428795737,0.129935854010403,-0.0109955802706744,-0.00657321928030427,-0.0149163848790735,0.375052956362696,0.011480491563261,0.802910220912377,0.86775199969297,-0.000261248585283232,0.0363136177654234,0.835331110302674,0.0324208893902962,-285.898975045378,6029.47740223914,-3325.66192550699,0,1,35.1639893962683,0.382862991449446,-0.022884237384401
1.925,32.6153794937802,-0.755419546056362,13.1388696592224,0.138286381154757,-0.0114684627053128,-0.0083015213150914,-0.011634413895597,0.374769797545986,0.0112850672633925,0.802903918369941,0.868611776033095,-0.000243112068757892,0.0325945316214697,0.835757847201518,0.0328539288315773,-139.44873155504,5940.86655925517,-3416.45662206095,0,1,35.1704923783546,0.382954631827287,-0.0214804397387845
1.95,32.6214708213615,-0.701409333266119,13.14439313918,0.146502346706479,-0.0119500232750636,-0.0100800199966652,-0.00816278921062292,0.374474892734964,0.0110416414896676,0.802898064480097,0.86938171451021,-0.000225416594431094,0.0291250926954595,0.836139889495153,0.0332418250150565,14.3090250556536,5843.16360385398,-3500.30093877689,0,1,35.1770863574438,0.383035589327445,-0.0199407026508704
1.975,32.6278090675411,-0.642575407906129,13.149554692863,0.154571858874932,-0.0124404091262047,-0.011904949475312,-0.00450552870004759,0.374168365015153,0.0107487809005326,0.802892646855611,0.87006800619964,-0.000208260139834165,0.0259003650144101,0.836480326527626,0.0335876796720144,175.151540588361,5737.48271461473,-3577.08226207433,0,1,35.1837692171171,0.383104344890787,-0.0182644199190099
2,32.634391122906,-0.578901119175554,13.1542936782714,0.162484552581842,-0.0129397286339673,-0.0137724628352118,-0.000666889615098224,0.373850372415035,0.0104051492843996,0.802887650917704,0.870676697693959,-0.000191721211816224,0.022913885544706,0.836782174305831,0.0338945233881275,342.846997289532,5624.87211126779,-3646.71585736325,1,1,35.190539249105,0.383159340621569,-0.0164512179949877
2.025,32.641212655564,-0.510377627160968,13.158547660126,0.17023149464883,-0.013448041887018,-0.0156786490907123,0.00334866923461446,0.373521108111738,0.0100095099720545,0.802883060354831,0.871213656703003,-0.000175861003492744,0.0201579497803814,0.837048358528917,0.0341652981740864,517.156249969103,5506.31273441511,-3709.14350009067,0,1,35.1973951517987,0.383198986078971,-0.0145009456584527
2.05,32.6482680761874,-0.437003571805923,13.1622526432472,0.177805087850171,-0.0139653520867468,-0.017619549418624,0.00753652273073811,0.373180800572733,0.00956072783883371,0.802878857529563,0.871684544394423,-0.000160725391738696,0.0176238665240588,0.837281700961993,0.0344028434324299,697.83443920207,5382.71782429955,-3764.33203492035,0,1,35.2043360275554,0.383221664758498,-0.012413663910746
2.075,32.655550509267,-0.358784750962462,13.1653433146565,0.185198975002409,-0.0144915978665585,-0.0195911725739031,0.0118919121242096,0.372829713629789,0.009057770918551,0.802875023837492,0.87209479373249,-0.000146346780395189,0.0153021840689061,0.837484908784991,0.0346098849474988,884.632482128511,5254.93326143866,-3812.27188134464,0,1,35.2113613788729,0.383225740691371,-0.0101896361196754
2.1,32.6630517706931,-0.275733808191407,13.1677532920383,0.192407944079078,-0.0150266465260052,-0.021589509448887,0.0164099751648589,0.372468146482939,0.00849971165236398,0.802871540021943,0.872449593127398,-0.0001327457950161,0.0131828899270189,0.83766056657467,0.0347890265527278,1077.29844256924,5123.73854689579,-3852.97550385366,0,1,35.2184711034983,0.383209565095327,-0.00782931843918409
