time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive
3.1,33.1168533280297,3.31645392979443,12.9891460530796,0.0129206585023043,-0.0378978620909252,-0.00313366009426829,0.111629067059636,0.347369058674453,-0.0332162578948556,0.873114668399298,0.872800161364024,-0.00139120938454123,-0.000675709892242861,0.872957414881661,-0.000157253517636791,4012.79564340147,-1096.23006301523,1835.49988066113,0
3.2,33.1910599225655,3.39995991328321,12.9563416504169,0.00712015905293458,-0.0386175742354741,0.000974338270940671,0.112425574631684,0.343574676695793,-0.0337909605768537,0.872984062768978,0.872743370262003,-0.00116410444314613,-0.00047504663490225,0.87286371651549,-0.000120346253487724,4011.07587984485,-1030.59333521072,1904.43224498539,0
3.3,33.269156473158,3.46216482039631,12.9252843795843,0.00168290863174691,-0.0391472864402865,0.00521127857821069,0.112808568299376,0.339671951731749,-0.0339331399691335,0.872879348725099,0.872704767549642,-0.000911905041770251,-0.000315976368744349,0.872792058137371,-8.72905877284391e-05,4000.30997791299,-973.992332571833,1950.68430558685,1
3.4,33.3510528951913,3.5029963108003,12.8965595448791,-0.00343910463756006,-0.0395067003881484,0.00952799135989113,0.112813016895752,0.335677279342983,-0.0336294342208463,0.872800161364024,0.872680069832369,-0.000675709892242861,-0.000196859352662841,0.872740115598197,-6.0045765827299e-05,3982.38317840031,-924.628450563146,1976.20727291021,0
3.5,33.4366444127468,3.52249700222358,12.8706371463875,-0.00828329344994303,-0.0397159788501467,0.0138796414752468,0.112467595873201,0.331606058014719,-0.0328717375647268,0.872743370262003,0.872665447889572,-0.00047504663490225,-0.000112240306873676,0.872704409075787,-3.89611862153805e-05,3958.77536514132,-880.652041267931,1982.71339313859,0
3.6,33.525810460274,3.52082012540846,12.8478746749458,-0.0128768696300922,-0.0397953644087663,0.0182251820343338,0.111796005063604,0.327472588824652,-0.031656758741616,0.872704767549642,0.872657749797312,-0.000315976368744349,-5.53083197114789e-05,0.872681258673477,-2.35088761651459e-05,3930.63457044552,-840.346577797264,1971.69431896992,1
3.7,33.6184142408531,3.49822717238038,12.8285213669878,-0.0172379736688989,-0.0397648162749176,0.0225268611210807,0.110818173182728,0.323290010612949,-0.0299856289764044,0.872680069832369,0.87265453892756,-0.000196859352662841,-1.93321679563162e-05,0.872667304379965,-1.2765452404806e-05,3898.84346544507,-802.223747893774,1944.4528233324,0
3.8,33.714302899806,3.45508651442267,12.8127239167981,-0.0213771259589059,-0.0396436644077345,0.0267498053755885,0.109551302090585,0.319070269381659,-0.0278635537868434,0.872665447889572,0.872654031305707,-0.000112240306873676,1.6024967049481e-06,0.87265973959764,-5.70829193241584e-06,3864.07675211442,-765.058917453208,1902.13932644321,0
3.9,33.813308274768,3.3918723334019,12.8005336166657,-0.0252987382787269,-0.0394502859893959,0.0308616875864001,0.108010737376322,0.314824119588218,-0.0252995009652671,0.872657749797312,0.8726549878508,-5.53083197114789e-05,1.23039147083841e-05,0.872656368824056,-1.38097325613762e-06,3826.84898910145,-727.889586953021,1845.78803293716,0
4,33.9152481835455,3.30916346071675,12.7919148404207,-0.0290025335173724,-0.0392018119531603,0.0348324753525933,0.106210671897999,0.310561154116237,-0.022305916760209,0.87265453892756,0.872656595568709,-1.93321679563162e-05,1.64512410957708e-05,0.872655567248134,1.02832057463642e-06,3787.55335443881,-689.993219202088,1776.34981093131,0
