time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive,analysisGuardValid,bodySpeedMps,alphaRad,sideslipRad
3.65,33.5449975556393,3.51353769135046,12.8456206017859,-0.0138408762475978,-0.0398552553310932,0.0189996367922554,0.111623323466798,0.326637634245916,-0.0312108947675495,0.8726826811536,0.872646325659343,-0.000281873680605484,-1.6910859672644e-05,0.872664503406471,-1.81777471285893e-05,3927.31752785522,-826.734043460436,1968.49976880243,0,1,36.0918519441911,0.365710910950664,0.0975043101538023
3.675,33.5680135484815,3.50887285908967,12.8405762313929,-0.0149335476989054,-0.0398532471925891,0.0200771703917599,0.1113902214182,0.325593068073371,-0.0308154900262462,0.872676107783164,0.872646028211259,-0.000245616803985469,-7.60250251196478e-06,0.872661067997212,-1.50397859522422e-05,3919.37383521039,-817.274538745584,1962.29088929695,0,1,36.1109972208814,0.365350822795317,0.0973226557395523
3.7,33.591240468448,3.50291343675054,12.835748294359,-0.0160121866042388,-0.0398448567324079,0.0211509363292131,0.111138641255611,0.324545737528,-0.0303917366876248,0.872670401187742,0.872645946342631,-0.000212459223666547,3.9858358354548e-07,0.872658173765187,-1.22274225555219e-05,3911.22911008098,-807.928184537447,1955.10637554799,0,1,36.1302957783438,0.36499465764012,0.0971047828286566
3.725,33.6146758908694,3.49566529499878,12.8311390613498,-0.0170769687630494,-0.0398303829526541,0.0222203946741152,0.110868846583829,0.3234958295283,-0.0299397206088456,0.872665485749645,0.872646048908326,-0.000182248199956988,7.21203203049848e-06,0.872655767328986,-9.71842065938811e-06,3902.8935686935,-798.673865477453,1946.9643974126,0,1,36.1497474502181,0.364642500180002,0.0968509181099148
3.75,33.6383173299854,3.48713471155068,12.8267504230504,-0.0181280413516592,-0.0398101216316593,0.0232850160550889,0.110581092311636,0.322443526378103,-0.0294595426591182,0.872661289742284,0.872646307670507,-0.000154826412836246,1.29507294480551e-05,0.872653798706395,-7.49103588820743e-06,3894.37672501219,-789.491698955217,1937.88256291524,0,1,36.1693520498297,0.364294425417866,0.096561300407958
3.775,33.6621622399045,3.47732837069042,12.8225838973647,-0.0191655246271386,-0.0397843650252041,0.0243442813231341,0.110275625520516,0.321389005773268,-0.0289513184172856,0.872657745416063,0.872646697128918,-0.000130034091006266,1.77207726360769e-05,0.87265222127249,-5.52414357246622e-06,3885.68743819916,-780.363017755256,1927.87795824078,0,1,36.1891093710278,0.363950498855843,0.0962361806088084
3.8,33.6862080156925,3.46625336274152,12.8186406369405,-0.0201895136017572,-0.0397534015735935,0.0253976812375485,0.109952686286651,0.320332440815385,-0.0284151778774725,0.872654789034875,0.87264719435103,-0.000107710848509542,2.16214945557738e-05,0.872650991692952,-3.79734192273995e-06,3876.83395756434,-771.270346925567,1916.96718674034,0,1,36.2090191890121,0.363610776694806,0.0958758215823371
3.825,33.7104519945886,3.45391718347312,12.8149214370168,-0.0212000796806872,-0.0397175156151763,0.0264447161740491,0.109612508457221,0.319274000032288,-0.027851265162252,0.872652360870171,0.872647778803635,-8.76972552437581e-05,2.47455488621485e-05,0.872650069836903,-2.29103326787605e-06,3867.82396506456,-762.197375823599,1905.16640681852,0,1,36.2290812611453,0.363275306041973,0.0954804981011887
3.85,33.734891457345,3.44032773342463,12.8114267435858,-0.0221972722569133,-0.0396769871069006,0.0274848958545414,0.109255320382171,0.318213847405146,-0.0272597382427975,0.872650405158935,0.872648432187226,-6.98361662618491e-05,2.71790435442862e-05,0.872649418673081,-9.8648585433736e-07,3858.66461541922,-753.128926201916,1892.49136859691,0,1,36.2492953277506,0.362944125126346,0.0950504967558191
3.875,33.7595236296888,3.42549331713417,12.8081566618609,-0.0231811202584587,-0.0396320913524914,0.0285177390979144,0.108881345602749,0.317152142401912,-0.0266407686655015,0.872648870031302,0.872649138274278,-5.39738332882734e-05,2.90017151741517e-05,0.87264900415279,1.34121487693761e-07,3849.3625739165,-744.050917111128,1878.95744927197,0,1,36.2696611128918,0.362617263521767,0.0945861158653597
