Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
1.35,32.5081023774001,0.000758264900916339,4.28941311668609e-05,3.5028889926152e-08,2.53451401603297e-05,3.04793437837166e-05,0.379626984502099,1.32596071655719e-05,0.785398163397448,0,32.5081027705783,0.00075826494612223,4.28941349453555e-05,-4.16116295183824e-17,2.53451460219783e-05,3.0479347736998e-05,0.37962696762878,1.32596094506734e-05,0.785398163397448,0,-3.93178169133535e-07,-4.52058906801056e-11,-3.77849453250334e-12,3.50288899677637e-08,-5.861648528214e-12,-3.95328147523516e-12,1.68733187977388e-08,-2.28510145138981e-12,0,0
1.4,32.5081023434971,0.000798520236587468,4.32438960375635e-05,3.62573988547567e-08,2.64728321070431e-05,3.31512607312963e-05,0.379626986244145,1.46544720794657e-05,0.785398163397448,0,32.5081027705783,0.000798520277921924,4.32438995970786e-05,-4.37543760775395e-17,2.64728383821653e-05,3.31512649402396e-05,0.37962696762878,1.46544746208303e-05,0.785398163397448,0,-4.27081147336139e-07,-4.13344559318032e-11,-3.55951509586894e-12,3.62573988985111e-08,-6.27512219635962e-12,-4.20894332705873e-12,1.86153657488752e-08,-2.5413645932679e-12,0,0
1.45,32.5081023086979,0.000838155847779553,4.3479598188065e-05,3.73955768905404e-08,2.75946187879939e-05,3.58601033288861e-05,0.379626988039929,1.61098521032133e-05,0.785398163397448,0,32.5081027705783,0.000838155884239552,4.34796015120462e-05,-4.58681064846008e-17,2.759462548606e-05,3.58601077838467e-05,0.37962696762878,1.61098549147044e-05,0.785398163397448,0,-4.61880389934777e-07,-3.64599988655206e-11,-3.32398115922197e-12,3.73955769364085e-08,-6.69806608926695e-12,-4.45496054326047e-12,2.04111492707604e-08,-2.81149110814712e-12,0,0
1.5,32.5081022730548,0.00087712797762022,4.36111393503568e-05,3.84440351058075e-08,2.87126082421743e-05,3.86003330226526e-05,0.379626989884603,1.76254902960464e-05,0.785398163397448,0,32.5081027705783,0.000877128008172986,4.36111424242058e-05,-4.795129510556e-17,2.87126153718754e-05,3.8600337713002e-05,0.37962696762878,1.76254933916944e-05,0.785398163397448,0,-4.97523458875548e-07,-3.05527658294585e-11,-3.07384904340994e-12,3.84440351537588e-08,-7.12970110603112e-12,-4.69034932556534e-12,2.22558228513137e-08,-3.09564800551367e-12,0,0
1.55,32.5081022366198,0.000915393613606601,4.3647538777877e-05,3.94036654756263e-08,2.98286241252918e-05,4.13669221689047e-05,0.379626991773357,1.92012351661522e-05,0.785398163397448,0,32.5081027705783,0.000915393637193188,4.36475415893091e-05,-5.00023909693017e-17,2.98286316944879e-05,4.13669270831432e-05,0.37962696762878,1.92012385601568e-05,0.785398163397448,0,-5.3395852006588e-07,-2.35865872189392e-11,-2.81143210383202e-12,3.94036655256287e-08,-7.56919608710231e-12,-4.91423847687016e-12,2.41445777260374e-08,-3.39400455643172e-12,0,0
1.6,32.5081021994438,0.000952910603652095,4.35970190370208e-05,4.02756246501712e-08,3.09442311701678e-05,4.41553067641702e-05,0.379626993701436,2.08370260812136e-05,0.785398163397448,0,32.5081027705783,0.000952910619190983,4.35970215755468e-05,-5.20198418743286e-17,3.09442391858224e-05,4.41553118900158e-05,0.37962696762878,2.08370297879369e-05,0.785398163397448,0,-5.71134478377644e-07,-1.55388875594867e-11,-2.53852597579748e-12,4.0275624702191e-08,-8.01565459379551e-12,-5.125845630111e-12,2.60726564227376e-08,-3.70672332685265e-12,0,0
1.65,32.5081021615772,0.000989637764348335,4.34670834539963e-05,4.10613174996913e-08,3.20607583470143e-05,4.69613437288447e-05,0.379626995664146,2.25328799843106e-05,0.785398163397448,0,32.5081027705783,0.000989637770738859,4.34670857107579e-05,-5.40021157728733e-17,3.20607668151231e-05,4.69613490533216e-05,0.37962696762878,2.25328840182736e-05,0.785398163397448,0,-6.09001105544849e-07,-6.3905241775436e-12,-2.25676162463441e-12,4.10613175536935e-08,-8.46810872156189e-12,-5.32447682135857e-12,2.80353659176669e-08,-4.0339630439745e-12,0,0
1.7,32.5081021230691,0.00102553498187438,4.32645860182859e-05,4.17623805057822e-08,3.31793199455948e-05,4.9781272304779e-05,0.379626997656869,2.42888792976827e-05,0.785398163397448,0,32.5081027705783,0.00102553497800026,4.3264587986045e-05,-5.59477196404028e-17,3.31793288710974e-05,4.97812778142981e-05,0.37962696762878,2.42888836735531e-05,0.785398163397448,0,-6.47509168061333e-07,3.8741208591847e-12,-1.96775907878146e-12,4.176238056173e-08,-8.92550255574128e-12,-5.50951904948081e-12,3.00280894593996e-08,-4.37587034275298e-12,0,0
1.75,32.5081020839677,0.00106056330594269,4.29957944660863e-05,4.23806651021618e-08,3.43008347796401e-05,5.26116791693186e-05,0.379626999675078,2.61051609081502e-05,0.785398163397448,0,32.5081027705783,0.00106056329067538,4.29957961390752e-05,-5.78552160225035e-17,3.43008441664028e-05,5.26116848497407e-05,0.37962696762878,2.61051656407266e-05,0.785398163397448,0,-6.86610547973032e-07,1.52673091183275e-11,-1.67298892973658e-12,4.2380665160017e-08,-9.38676274295919e-12,-5.68042212253277e-12,3.20462978375957e-08,-4.73257633372393e-12,0,0
1.8,32.50810204432,0.00109468503713164,4.26664471972098e-05,4.29182209990319e-08,3.54260436946709e-05,5.54494669064128e-05,0.37962700171434,2.79819061382539e-05,0.785398163397448,0,32.5081027705783,0.00109468500933374,4.26664485711334e-05,-5.97232374366473e-17,3.54260535454827e-05,5.54494727431169e-05,0.37962696762878,2.79819112424476e-05,0.785398163397448,0,-7.26258321037676e-07,2.77979017842406e-11,-1.37392360536519e-12,4.29182210587551e-08,-9.85081174888647e-12,-5.83670411942504e-12,3.40855599856305e-08,-5.10419371631504e-12,0,0
