Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
1.5,32.5081027005074,0.00241075479945279,4.08145824853036e-05,-2.96824774636159e-09,-0.000111261003550154,-5.99574674053382e-06,0.379626966449741,-6.74941255854714e-05,0.785398163397448,0,32.5081027705783,0.00241075468793591,4.08145818066189e-05,1.54852217573792e-18,-0.000111260996367239,-5.99574611071223e-06,0.37962696762878,-6.74941234337684e-05,0.785398163397448,0,-7.00709037460001e-08,1.11516885135943e-10,6.78684708530376e-13,-2.96824774791011e-09,-7.1829148667402e-12,-6.298215894063e-13,-1.17903914409467e-09,-2.15170301010297e-12,0,0
1.55,32.5081026883849,0.00261773255714263,4.27368090747899e-05,-3.27685318271016e-09,-0.000114911960591959,-6.16275315912938e-06,0.379626966259329,-7.35842808303866e-05,0.785398163397448,0,32.5081027705783,0.00261773242715947,4.27368082644674e-05,1.69688588940286e-18,-0.000114911952466153,-6.16275242273637e-06,0.37962696762878,-7.35842782717414e-05,0.785398163397448,0,-8.21933596739655e-08,1.29983158785041e-10,8.10322532544035e-13,-3.27685318440705e-09,-8.12580569237858e-12,-7.36393008169669e-13,-1.36945044193482e-09,-2.5586452173567e-12,0,0
1.6,32.5081026749023,0.00283053807400919,4.45673039823742e-05,-3.59504115894058e-09,-0.000118382679071259,-6.30690345023958e-06,0.379626966051237,-7.98661500279806e-05,0.785398163397448,0,32.5081027705783,0.00283053792356317,4.45673030248478e-05,1.84423535146812e-18,-0.000118382669936371,-6.30690259642817e-06,0.37962696762878,-7.98661470105935e-05,0.785398163397448,0,-9.56759862447143e-08,1.50446022393474e-10,9.57526403002132e-13,-3.59504116078481e-09,-9.13488829392718e-12,-8.53811411423932e-13,-1.57754304064284e-09,-3.01738709430725e-12,0,0
1.65,32.5081026599989,0.0030487968519428,4.6300163703437e-05,-3.92082864982896e-09,-0.000121671495898093,-6.42932723363791e-06,0.379626965825168,-8.63299836813333e-05,0.785398163397448,0,32.5081027705783,0.00304879667893545,4.63001625825042e-05,1.98948040487698e-18,-0.000121671485687935,-6.42932625123158e-06,0.37962696762878,-8.63299801499129e-05,0.785398163397448,0,-1.10579371437325e-07,1.73007346296328e-10,1.12093277368497e-12,-3.92082865181844e-09,-1.02101579686591e-11,-9.82406320396557e-13,-1.80361209300983e-09,-3.53142036826123e-12,0,0
1.7,32.508102643619,0.00327212960706618,4.79301097636947e-05,-4.25207052234638e-09,-0.000124776911035752,-6.53140152510292e-06,0.379626965580938,-9.29659469632452e-05,0.785398163397448,0,32.5081027705783,0.00327212940929965,4.79301084626806e-05,2.13162465996395e-18,-0.000124776899684312,-6.53140040261706e-06,0.37962696762878,-9.29659428590118e-05,0.785398163397448,0,-1.26959236013136e-07,1.97766533618221e-10,1.30101413989931e-12,-4.252070524478e-09,-1.13514400516043e-11,-1.12248585518057e-12,-2.04784156299098e-09,-4.10423347326112e-12,0,0
1.75,32.5081026257123,0.00350015285311095,4.94524500643999e-05,-4.586480464697e-09,-0.000127697600019519,-6.61472388457159e-06,0.37962696531848,-9.97641288523021e-05,0.785398163397448,0,32.5081027705783,0.00350015262829052,4.94524485661742e-05,2.269776273614e-18,-0.000127697587461227,-6.61472261025154e-06,0.37962696762878,-9.97641241130038e-05,0.785398163397448,0,-1.44865964557539e-07,2.24820429200329e-10,1.49822567682223e-12,-4.58648046696678e-09,-1.25582922966966e-11,-1.27432005580879e-12,-2.31030017339151e-09,-4.73929836347642e-12,0,0
1.8,32.5081026062341,0.00373247948873146,5.08630436387762e-05,-4.92165319392276e-09,-0.000130432424993471,-6.68108764120892e-06,0.379626965037841,-0.000106714551901449,0.785398163397448,0,32.5081027705783,0.00373247923446844,5.08630419258608e-05,2.40315691285155e-18,-0.000130432411163397,-6.68108620306974e-06,0.37962696762878,-0.000106714546461392,0.785398163397448,0,-1.64344193365196e-07,2.54263025131068e-10,1.71291543367988e-12,-4.92165319632592e-09,-1.38300739404521e-11,-1.43813917378836e-12,-2.59093824173107e-09,-5.44005698778147e-12,0,0
1.85,32.5081025851458,0.00396871938760317,5.21582684637319e-05,-5.2550876138799e-09,-0.000132980444367786,-6.73245900573528e-06,0.379626964739194,-0.000113807182562195,0.785398163397448,0,32.5081027705783,0.00396871910141807,5.21582665183413e-05,2.53110902238829e-18,-0.000132980429201833,-6.73245739157348e-06,0.37962696762878,-0.000113807176352279,0.785398163397448,0,-1.85432433852384e-07,2.86185099056258e-10,1.94539061238157e-12,-5.25508761641101e-09,-1.51659531558591e-11,-1.61416180037089e-12,-2.88958557081997e-09,-6.20991607203254e-12,0,0
1.9,32.5081025624155,0.00420847999018103,5.33349920050501e-05,-5.58421075220247e-09,-0.000135340921190235,-6.7709558991024e-06,0.37962696442283,-0.000121031941992814,0.785398163397448,0,32.5081027705783,0.00420847966950674,5.33349898092767e-05,2.65310150961135e-18,-0.000135340904625325,-6.7709540965369e-06,0.37962696762878,-0.000121031934940582,0.785398163397448,0,-2.08162738601914e-07,3.20674293542711e-10,2.19577332797325e-12,-5.58421075485557e-09,-1.65649096002529e-11,-1.8025654990731e-12,-3.20595017200276e-09,-7.05223214352534e-12,0,0
1.95,32.5081025380179,0.00445136689601997,5.43905442068918e-05,-5.90640222113539e-09,-0.000137513330317241,-6.79882834382679e-06,0.379626964089161,-0.000128378717283752,0.785398163397448,0,32.5081027705783,0.00445136653820522,5.439054174258e-05,2.76873395498642e-18,-0.000137513312291609,-6.79882634031814e-06,0.37962696762878,-0.000128378709313449,0.785398163397448,0,-2.32560360302614e-07,3.57814748316865e-10,2.4643117882135e-12,-5.90640222390413e-09,-1.80256313076898e-11,-2.00350864896251e-12,-3.53961837618044e-09,-7.9703033723736e-12,0,0
2,32.5081025119348,0.00469698445558777,5.53226926631599e-05,-6.21901887005286e-09,-0.000139497364463144,-6.81844027946653e-06,0.379626963738724,-0.000135837373037814,0.785398163397448,0,32.5081027705783,0.00469698405790067,5.53226899122451e-05,2.87773945081422e-18,-0.00013949734491644,-6.81843806234491e-06,0.37962696762878,-0.000135837364070457,0.785398163397448,0,-2.58643517270229e-07,3.976871019995e-10,2.75091488623853e-12,-6.2190188729306e-09,-1.95467041803812e-11,-2.21712162026816e-12,-3.89005538892206e-09,-8.96735745554988e-12,0,0
2.05,32.5081024841551,0.00494493636052621,5.61296197370711e-05,-6.51941958589401e-09,-0.000141292939198699,-6.83225267773232e-06,0.379626963372172,-0.000143397763246751,0.785398163397448,0,32.5081027705783,0.00494493592015804,5.61296166814857e-05,2.97998616665299e-18,-0.000141292918072223,-6.83225023421291e-06,0.37962696762878,-0.000143397753200208,0.785398163397448,0,-2.86423137652037e-07,4.40368175085026e-10,3.05558533933003e-12,-6.519419588874e-09,-2.11264759755313e-11,-2.44351941295923e-12,-4.25660745539957e-09,-1.0046542889058e-11,0,0
2.1,32.5081024546756,0.00519482623134363,5.6809901415496e-05,-6.80498983103752e-09,-0.000142900196965169,-6.84280784514926e-06,0.379626962990275,-0.000151049743409548,0.785398163397448,0,32.5081027705783,0.00519482574541255,5.68098980373047e-05,3.07547773544823e-18,-0.000142900174202018,-6.84280516235287e-06,0.37962696762878,-0.000151049732198626,0.785398163397448,0,-3.15902674685731e-07,4.85931079229063e-10,3.37819132883261e-12,-6.804989834113e-09,-2.27631505496113e-11,-2.68279639158825e-12,-4.63850435838964e-09,-1.12109213514129e-11,0,0
2.15,32.5081024235003,0.00544625820154707,5.73624877081648e-05,-7.07316583190006e-09,-0.000144319510164171,-6.85271481255382e-06,0.379626962593917,-0.000158783182841107,0.785398163397448,0,32.5081027705783,0.0054462576671021,5.7362483989835e-05,3.16435255044597e-18,-0.000144319485709433,-6.85271187751485e-06,0.37962696762878,-0.000158783170377649,0.785398163397448,0,-3.47077964590881e-07,5.34444971785064e-10,3.71832985002251e-12,-7.07316583506442e-09,-2.44547377140081e-11,-2.93503896960947e-12,-5.03486319303192e-09,-1.24634575392451e-11,0,0
2.2,32.5081023906412,0.00569883749724923,5.7786684420746e-05,-7.32145821744583e-09,-0.000145551483379343,-6.86463572082765e-06,0.379626962184087,-0.000166587977123141,0.785398163397448,0,32.5081027705783,0.00569883691127427,5.77866803450181e-05,3.24688205926501e-18,-0.000145551457180246,-6.8646325205035e-06,0.37962696762878,-0.00016658796331613,0.785398163397448,0,-3.79937112882089e-07,5.85974962996616e-10,4.07572794145026e-12,-7.32145822069271e-09,-2.61990973078434e-11,-3.20032414655294e-12,-5.4446931407881e-09,-1.3807010764734e-11,0,0
2.25,32.5081023561179,0.00595217101131132,5.8082136146624e-05,-7.54747477279844e-09,-0.000146596954781228,-6.88127312150102e-06,0.379626961761879,-0.000174454060651986,0.785398163397448,0,32.5081027705783,0.00595217037072918,5.80821316965803e-05,3.32346813802786e-18,-0.000146596926787336,-6.88126964278086e-06,0.37962696762878,-0.000174454045407659,0.785398163397448,0,-4.14460430420149e-07,6.4058214375301e-10,4.4500437338421e-12,-7.5474747761219e-09,-2.79938919538637e-11,-3.4787201670162e-12,-5.86690063197892e-09,-1.5244326607251e-11,0,0
2.3,32.5081023199579,0.00620586787110868,5.82488103397961e-05,-7.74894240958217e-09,-0.000147456996763411,-6.90535811911343e-06,0.379626961328484,-0.000182371419240706,0.785398163397448,0,32.5081027705783,0.00620586717278516,5.82488054990301e-05,3.39463962516742e-18,-0.000147456966926756,-6.90535434883016e-06,0.37962696762878,-0.000182371402462679,0.785398163397448,0,-4.50620404990332e-07,6.98323515332944e-10,4.84076595133479e-12,-7.74894241297681e-09,-2.98366544687102e-11,-3.77028327398695e-12,-6.30029572956659e-09,-1.67780274536958e-11,0,0
2.35,32.5081022821965,0.00645953999903293,5.82869823448821e-05,-7.92372786893464e-09,-0.000148132915854109,-6.93963928970866e-06,0.379626960885181,-0.000190330102735348,0.785398163397448,0,32.5081027705783,0.00645953923978109,5.82869770976676e-05,3.4610480914071e-18,-0.000148132884129365,-6.93963521463065e-06,0.37962696762878,-0.000190330084324739,0.785398163397448,0,-4.88381743934951e-07,7.59251834146768e-10,5.24721454844444e-12,-7.92372787239568e-09,-3.17247441424667e-11,-4.0750780147639e-12,-6.74359906804867e-09,-1.84106083785281e-11,0,0
2.4,32.5081022428769,0.00671280266487093,5.8197221273308e-05,-8.06985726133355e-09,-0.000148626251944816,-6.98687231647297e-06,0.37962696043333,-0.000198320237607476,0.785398163397448,0,32.5081027705783,0.00671280184145548,5.81972156045187e-05,3.52346291943121e-18,-0.000148626218289451,-6.98686792330852e-06,0.37962696762878,-0.000198320217463053,0.785398163397448,0,-5.27701416785931e-07,8.23415453009291e-10,5.6687893582822e-12,-8.06985726485702e-09,-3.36553642214191e-11,-4.39316444144191e-12,-7.19544945848583e-09,-2.01444228594035e-11,0,0
