name,report,nasa_id,zip_path,zip_entry,local_path,status,size_bytes,sha256,pdf_header_valid,page_count,text_extractable,title_report_match,metadata_title,error,text_path
NASA_TM_88373.pdf,NASA TM-88373,19870005749,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NASA_TM_88373_NACA_64A223_near_vertical_flow.pdf,references/wing_full_angle/NASA_TM_88373.pdf,LOCAL_ZIP_VERIFIED_PDF,4542829,E7B77824A6EA4FFD5FD5B657209C348458C4575B05FC2D618DDAD2BDE115A6E4,True,85,True,True,,,data/wing_full_angle/source_text/NASA_TM_88373.txt
NASA_CR_176970.pdf,NASA CR-176970,19860020297,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NASA_CR_176970_XV15_rotor_wing_download.pdf,references/wing_full_angle/NASA_CR_176970.pdf,LOCAL_ZIP_VERIFIED_PDF,3093957,43AF08A69C38C731C87C05E4AECE7991020D08722A3B599B10D8166AE2BA6DA2,True,121,True,True,,,data/wing_full_angle/source_text/NASA_CR_176970.txt
NASA_TM_X_3069.pdf,NASA TM-X-3069,19740025318,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NASA_TM_X_3069_NACA_6_6A_ordinate_program.pdf,references/wing_full_angle/naca_geometry/NASA_TM_X_3069.pdf,LOCAL_ZIP_VERIFIED_PDF,4355057,5EE636169BD4B9EC9ACB1D39240BB18278048F929A44577C76D4C885E2FF6378,True,106,True,True,,,data/wing_full_angle/source_text/NASA_TM_X_3069.txt
NASA_TM_4741.pdf,NASA TM-4741,19970008124,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NASA_TM_4741_NACA_airfoil_ordinate_program.pdf,references/wing_full_angle/naca_geometry/NASA_TM_4741.pdf,LOCAL_ZIP_VERIFIED_PDF,1629308,E54CEFC611505A3821898B49E941B3631F24F605F5B0359E08B972599D8E585A,True,27,True,True,,,data/wing_full_angle/source_text/NASA_TM_4741.txt
NACA_TR_903.pdf,NACA TR-903,19930091970,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NACA_TR_903_6A_series_theory_and_data.pdf,references/wing_full_angle/naca_geometry/NACA_TR_903.pdf,LOCAL_ZIP_VERIFIED_PDF,2536379,8EEF8BFDD701EDAD45B61A715BA99A552D13FE648156258EDDE029A11569DF7F,True,25,True,True,,,data/wing_full_angle/source_text/NACA_TR_903.txt
NASA_CR_114614_source_verified_technical_extract_NOT_FACSIMILE.pdf,NASA CR-114614,19730022217,E:\tavernchara\XV15_full_angle_wing_reference_PDFs.zip,XV15_full_angle_wing_reference_PDFs/NASA_CR_114614_source_verified_technical_extract_NOT_FACSIMILE.pdf,references/wing_full_angle/NASA_CR_114614_source_verified_technical_extract_NOT_FACSIMILE.pdf,LOCAL_ZIP_VERIFIED_TECHNICAL_EXTRACT_NOT_FACSIMILE,45319,14A82E44F49651141B65D769E4BA9C6283B420915B351800F293BB1A072A5EFF,True,4,True,True,NASA CR-114614 source-verified technical extract,,data/wing_full_angle/source_text/NASA_CR_114614_source_verified_technical_extract_NOT_FACSIMILE.txt
